,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Depth_lag_1,GR_lag_1,ILD_log10_lag_1,DeltaPHI_lag_1,PHIND_lag_1,PE_lag_1,NM_M_lag_1,RELPOS_lag_1,Depth_lead_1,GR_lead_1,ILD_log10_lead_1,DeltaPHI_lead_1,PHIND_lead_1,PE_lead_1,NM_M_lead_1,RELPOS_lead_1,a1,b1,b2,b3,b4,b5,lm,sh,Facies
549,3010.0,62.587,0.298,-0.18,12.87,2.588,2,0.283,0.5,5.818,-0.08,0.975,0.065,-0.138,0.0,-0.009,-0.5,-2.087,0.046,-0.42,-1.55,0.123,0.0,0.009,1,0,0,0,0,0,1,0,4.0
550,3010.5,64.674,0.252,0.24,14.42,2.465,2,0.274,0.5,2.087,-0.046,0.42,1.55,-0.123,0.0,-0.009,-0.5,0.421,0.04,0.0,-1.94,0.091,0.0,0.01,1,0,0,0,0,0,1,0,4.0
551,3011.0,64.253,0.212,0.24,16.36,2.374,2,0.264,0.5,-0.421,-0.04,0.0,1.94,-0.091,0.0,-0.01,-0.5,2.7,0.046,0.535,-2.035,0.045,0.0,0.009,1,0,0,0,0,0,1,0,4.0
552,3011.5,61.553,0.166,-0.295,18.395,2.329,2,0.255,0.5,-2.7,-0.046,-0.535,2.035,-0.045,0.0,-0.009,-0.5,1.332,0.052,0.295,-0.875,0.014,0.0,0.01,1,0,0,0,0,0,1,0,4.0
553,3012.0,60.221,0.114,-0.59,19.27,2.315,2,0.245,0.5,-1.332,-0.052,-0.295,0.875,-0.014,0.0,-0.01,-0.5,1.105,0.021,0.065,-0.385,0.013,0.0,0.009,1,0,0,0,0,0,1,0,4.0
554,3012.5,59.116,0.093,-0.655,19.655,2.302,2,0.236,0.5,-1.105,-0.021,-0.065,0.385,-0.013,0.0,-0.009,-0.5,1.119,0.012,0.145,-0.035,0.044,0.0,0.01,1,0,0,0,0,0,1,0,4.0
555,3013.0,57.997,0.081,-0.8,19.69,2.258,2,0.226,0.5,-1.119,-0.012,-0.145,0.035,-0.044,0.0,-0.01,-0.5,0.634,-0.01,0.305,0.595,0.015,0.0,0.009,1,0,0,0,0,0,1,0,4.0
556,3013.5,57.363,0.091,-1.105,19.095,2.243,2,0.217,0.5,-0.634,0.01,-0.305,-0.595,-0.015,0.0,-0.009,-0.5,-0.5,-0.053,0.165,0.975,-0.018,0.0,0.009,1,0,0,0,0,0,1,0,4.0
557,3014.0,57.863,0.144,-1.27,18.12,2.261,2,0.208,0.5,0.5,0.053,-0.165,-0.975,0.018,0.0,-0.009,-0.5,-1.175,-0.062,-0.01,1.09,-0.065,0.0,0.01,1,0,0,0,0,0,1,0,4.0
558,3014.5,59.038,0.206,-1.26,17.03,2.326,2,0.198,0.5,1.175,0.062,0.01,-1.09,0.065,0.0,-0.01,-0.5,-1.175,-0.084,-0.22,0.35,-0.083,0.0,0.009,1,0,0,0,0,0,1,0,4.0
559,3015.0,60.213,0.29,-1.04,16.68,2.409,2,0.189,0.5,1.175,0.084,0.22,-0.35,0.083,0.0,-0.009,-0.5,-0.947,-0.078,-0.9,0.0,-0.372,0.0,0.01,1,0,0,0,0,0,1,0,4.0
560,3015.5,61.16,0.368,-0.14,16.68,2.781,2,0.179,0.5,0.947,0.078,0.9,0.0,0.372,0.0,-0.01,-0.5,2.7,-0.1,0.11,1.47,-0.546,0.0,0.009,1,0,0,0,0,0,1,0,4.0
561,3016.0,58.46,0.468,-0.25,15.21,3.327,2,0.17,0.5,-2.7,0.1,-0.11,-1.47,0.546,0.0,-0.009,-0.5,4.98,-0.096,-0.61,3.74,-0.469,0.0,0.01,1,0,0,0,0,0,1,0,4.0
562,3016.5,53.48,0.564,0.36,11.47,3.796,2,0.16,0.5,-4.98,0.096,0.61,-3.74,0.469,0.0,-0.01,-0.5,1.788,-0.093,-0.465,3.345,-0.266,0.0,0.009,1,0,0,0,0,0,1,0,8.0
563,3017.0,51.692,0.657,0.825,8.125,4.062,2,0.151,0.5,-1.788,0.093,0.465,-3.345,0.266,0.0,-0.009,-0.5,-15.546,-0.15,-0.875,0.995,-0.111,0.0,0.009,1,0,0,0,0,0,1,0,8.0
564,3017.5,67.238,0.807,1.7,7.13,4.173,2,0.142,0.5,15.546,0.15,0.875,-0.995,0.111,0.0,-0.009,-0.5,-7.558,-0.083,-1.205,-0.205,-0.017,0.0,0.01,1,0,0,0,0,0,1,0,8.0
565,3018.0,74.796,0.89,2.905,7.335,4.19,2,0.132,0.5,7.558,0.083,1.205,0.205,0.017,0.0,-0.01,-0.5,-0.947,-0.035,-0.15,-0.43,-0.112,0.0,0.009,1,0,0,0,0,0,1,0,4.0
566,3018.5,75.743,0.925,3.055,7.765,4.302,2,0.123,0.5,0.947,0.035,0.15,0.43,0.112,0.0,-0.009,-0.5,4.752,-0.003,0.73,-0.02,-0.142,0.0,0.01,1,0,0,0,0,0,1,0,4.0
567,3019.0,70.991,0.928,2.325,7.785,4.444,2,0.113,0.5,-4.752,0.003,-0.73,0.02,0.142,0.0,-0.01,-0.5,13.643,-0.001,0.97,0.39,-0.048,0.0,0.009,1,0,0,0,0,0,1,0,4.0
568,3019.5,57.348,0.929,1.355,7.395,4.492,2,0.104,0.5,-13.643,0.001,-0.97,-0.39,0.048,0.0,-0.009,-0.5,11.135,0.0,0.685,-0.035,0.107,0.0,0.01,1,0,0,0,0,0,1,0,5.0
569,3020.0,46.213,0.929,0.67,7.43,4.385,2,0.094,0.5,-11.135,0.0,-0.685,0.035,-0.107,0.0,-0.01,-0.5,4.097,0.003,0.48,0.26,0.184,0.0,0.009,1,0,0,0,0,0,1,0,5.0
570,3020.5,42.116,0.926,0.19,7.17,4.201,2,0.085,0.5,-4.097,-0.003,-0.48,-0.26,-0.184,0.0,-0.009,-0.5,-2.809,0.008,0.38,0.48,0.108,0.0,0.01,1,0,0,0,0,0,1,0,5.0
571,3021.0,44.925,0.918,-0.19,6.69,4.093,2,0.075,0.5,2.809,-0.008,-0.38,-0.48,-0.108,0.0,-0.01,-0.5,-10.978,0.006,-0.26,0.97,0.059,0.0,0.009,1,0,0,0,0,0,1,0,5.0
572,3021.5,55.903,0.912,0.07,5.72,4.034,2,0.066,0.5,10.978,-0.006,0.26,-0.97,-0.059,0.0,-0.009,-0.5,-10.293,0.006,-0.425,0.345,0.076,0.0,0.009,1,0,0,0,0,0,1,0,5.0
573,3022.0,66.196,0.906,0.495,5.375,3.958,2,0.057,0.5,10.293,-0.006,0.425,-0.345,-0.076,0.0,-0.009,-0.5,-7.33,0.012,-0.945,0.115,0.138,0.0,0.01,1,0,0,0,0,0,1,0,5.0
574,3022.5,73.526,0.894,1.44,5.26,3.82,2,0.047,0.5,7.33,-0.012,0.945,-0.115,-0.138,0.0,-0.01,-9.5,1.134,0.185,2.18,-13.15,1.191,1.0,-0.078,1,0,0,0,0,0,1,0,8.0
575,3032.0,72.392,0.709,-0.74,18.41,2.629,1,0.125,9.5,-1.134,-0.185,-2.18,13.15,-1.191,-1.0,0.078,-0.5,2.464,-0.083,-0.05,-0.91,0.013,0.0,0.062,0,1,0,0,0,0,0,1,3.0
576,3032.5,69.928,0.792,-0.69,19.32,2.616,1,0.063,0.5,-2.464,0.083,0.05,0.91,-0.013,0.0,-0.062,-0.5,5.208,-0.057,0.27,2.99,-0.298,-1.0,-0.937,0,1,0,0,0,0,0,1,3.0
577,3033.0,64.72,0.849,-0.96,16.33,2.914,2,1.0,0.5,-5.208,0.057,-0.27,-2.99,0.298,1.0,0.937,-0.5,12.275,-0.043,-1.87,4.98,-0.378,0.0,0.023,0,1,0,0,0,0,1,0,8.0
578,3033.5,52.445,0.892,0.91,11.35,3.292,2,0.977,0.5,-12.275,0.043,1.87,-4.98,0.378,0.0,-0.023,-0.5,9.083,-0.038,0.93,4.43,-0.279,0.0,0.022,0,1,0,0,0,0,1,0,8.0
579,3034.0,43.362,0.93,-0.02,6.92,3.571,2,0.955,0.5,-9.083,0.038,-0.93,-4.43,0.279,0.0,-0.022,-0.5,1.298,-0.044,-0.035,1.425,0.136,0.0,0.046,0,1,0,0,0,0,1,0,8.0
580,3034.5,42.064,0.974,0.015,5.495,3.435,2,0.909,0.5,-1.298,0.044,0.035,-1.425,-0.136,0.0,-0.046,-0.5,-3.578,0.018,0.01,0.02,0.06,0.0,0.023,0,1,0,0,0,0,1,0,6.0
581,3035.0,45.642,0.956,0.005,5.475,3.375,2,0.886,0.5,3.578,-0.018,-0.01,-0.02,-0.06,0.0,-0.023,-0.5,-7.624,0.024,0.11,-0.07,0.076,0.0,0.022,0,1,0,0,0,0,1,0,6.0
582,3035.5,53.266,0.932,-0.105,5.545,3.299,2,0.864,0.5,7.624,-0.024,-0.11,0.07,-0.076,0.0,-0.022,-0.5,-5.777,0.038,-0.275,-1.445,0.185,0.0,0.023,0,1,0,0,0,0,1,0,6.0
583,3036.0,59.043,0.894,0.17,6.99,3.114,2,0.841,0.5,5.777,-0.038,0.275,1.445,-0.185,0.0,-0.023,-0.5,-3.288,0.06,0.415,-2.845,0.301,0.0,0.023,0,1,0,0,0,0,1,0,6.0
584,3036.5,62.331,0.834,-0.245,9.835,2.813,2,0.818,0.5,3.288,-0.06,-0.415,2.845,-0.301,0.0,-0.023,-0.5,1.385,-0.05,1.445,-6.245,0.068,0.0,0.023,0,1,0,0,0,0,1,0,6.0
585,3037.0,60.946,0.884,-1.69,16.08,2.745,2,0.795,0.5,-1.385,0.05,-1.445,6.245,-0.068,0.0,-0.023,-0.5,7.032,-0.034,-0.97,-3.46,-0.407,0.0,0.022,0,1,0,0,0,0,1,0,8.0
586,3037.5,53.914,0.918,-0.72,19.54,3.152,2,0.773,0.5,-7.032,0.034,0.97,3.46,0.407,0.0,-0.022,-0.5,8.627,-0.004,0.14,1.1,-0.81,0.0,0.023,0,1,0,0,0,0,1,0,8.0
587,3038.0,45.287,0.922,-0.86,18.44,3.962,2,0.75,0.5,-8.627,0.004,-0.14,-1.1,0.81,0.0,-0.023,-0.5,15.238,-0.003,-1.305,4.875,-0.609,0.0,0.023,0,1,0,0,0,0,1,0,8.0
588,3038.5,30.049,0.925,0.445,13.565,4.571,2,0.727,0.5,-15.238,0.003,1.305,-4.875,0.609,0.0,-0.023,-0.5,7.032,-0.022,-0.095,3.975,-0.235,0.0,0.022,0,1,0,0,0,0,1,0,8.0
589,3039.0,23.017,0.947,0.54,9.59,4.806,2,0.705,0.5,-7.032,0.022,0.095,-3.975,0.235,0.0,-0.022,-0.5,1.789,-0.026,0.57,2.02,-0.018,0.0,0.023,0,1,0,0,0,0,1,0,8.0
590,3039.5,21.228,0.973,-0.03,7.57,4.824,2,0.682,0.5,-1.789,0.026,-0.57,-2.02,0.018,0.0,-0.023,-0.5,1.119,-0.012,-0.255,0.845,0.014,0.0,0.023,0,1,0,0,0,0,1,0,8.0
591,3040.0,20.109,0.985,0.225,6.725,4.81,2,0.659,0.5,-1.119,0.012,0.255,-0.845,-0.014,0.0,-0.023,-0.5,0.853,-0.01,-0.19,0.22,-0.049,0.0,0.023,0,1,0,0,0,0,1,0,8.0
592,3040.5,19.256,0.995,0.415,6.505,4.859,2,0.636,0.5,-0.853,0.01,0.19,-0.22,0.049,0.0,-0.023,-0.5,0.876,-0.004,-0.025,0.215,-0.033,0.0,0.022,0,1,0,0,0,0,1,0,8.0
593,3041.0,18.38,0.999,0.44,6.29,4.892,2,0.614,0.5,-0.876,0.004,0.025,-0.215,0.033,0.0,-0.022,-0.5,1.105,0.012,0.255,0.215,-0.018,0.0,0.023,0,1,0,0,0,0,1,0,8.0
594,3041.5,17.275,0.987,0.185,6.075,4.91,2,0.591,0.5,-1.105,-0.012,-0.255,-0.215,0.018,0.0,-0.023,-0.5,0.885,0.012,0.17,0.26,0.03,0.0,0.023,0,1,0,0,0,0,1,0,8.0
595,3042.0,16.39,0.975,0.015,5.815,4.88,2,0.568,0.5,-0.885,-0.012,-0.17,-0.26,-0.03,0.0,-0.023,-0.5,0.193,0.012,0.22,0.37,0.046,0.0,0.023,0,1,0,0,0,0,1,0,8.0
596,3042.5,16.197,0.963,-0.205,5.445,4.834,2,0.545,0.5,-0.193,-0.012,-0.22,-0.37,-0.046,0.0,-0.023,-0.5,-0.272,0.006,0.02,0.11,0.074,0.0,0.022,0,1,0,0,0,0,1,0,8.0
597,3043.0,16.469,0.957,-0.225,5.335,4.76,2,0.523,0.5,0.272,-0.006,-0.02,-0.11,-0.074,0.0,-0.022,-0.5,-3.911,-0.016,0.07,0.08,0.091,0.0,0.023,0,1,0,0,0,0,1,0,8.0
598,3043.5,20.38,0.973,-0.295,5.255,4.669,2,0.5,0.5,3.911,0.016,-0.07,-0.08,-0.091,0.0,-0.023,-0.5,-11.48,-0.032,-0.11,0.21,0.122,0.0,0.023,0,1,0,0,0,0,1,0,8.0
599,3044.0,31.86,1.005,-0.185,5.045,4.547,2,0.477,0.5,11.48,0.032,0.11,-0.21,-0.122,0.0,-0.023,-0.5,-7.748,-0.034,-0.625,-0.115,0.03,0.0,0.022,0,1,0,0,0,0,1,0,6.0
600,3044.5,39.608,1.039,0.44,5.16,4.517,2,0.455,0.5,7.748,0.034,0.625,0.115,-0.03,0.0,-0.022,-0.5,-3.683,-0.025,-0.52,0.07,0.029,0.0,0.023,0,1,0,0,0,0,1,0,6.0
601,3045.0,43.291,1.064,0.96,5.09,4.488,2,0.432,0.5,3.683,0.025,0.52,-0.07,-0.029,0.0,-0.023,-0.5,-0.71,-0.025,-0.335,0.215,0.092,0.0,0.023,0,1,0,0,0,0,1,0,6.0
602,3045.5,44.001,1.089,1.295,4.875,4.396,2,0.409,0.5,0.71,0.025,0.335,-0.215,-0.092,0.0,-0.023,-0.5,5.427,-0.023,0.595,0.785,0.121,0.0,0.023,0,1,0,0,0,0,1,0,6.0
603,3046.0,38.574,1.112,0.7,4.09,4.275,2,0.386,0.5,-5.427,0.023,-0.595,-0.785,-0.121,0.0,-0.023,-0.5,3.384,-0.016,0.505,0.515,0.03,0.0,0.022,0,1,0,0,0,0,1,0,6.0
604,3046.5,35.19,1.128,0.195,3.575,4.245,2,0.364,0.5,-3.384,0.016,-0.505,-0.515,-0.03,0.0,-0.022,-0.5,2.244,-0.003,0.41,0.37,-0.189,0.0,0.023,0,1,0,0,0,0,1,0,6.0
605,3047.0,32.946,1.131,-0.215,3.205,4.434,2,0.341,0.5,-2.244,0.003,-0.41,-0.37,0.189,0.0,-0.023,-0.5,1.333,0.003,-0.12,-0.34,0.029,0.0,0.023,0,1,0,0,0,0,1,0,6.0
606,3047.5,31.613,1.128,-0.095,3.545,4.405,2,0.318,0.5,-1.333,-0.003,0.12,0.34,-0.029,0.0,-0.023,-0.5,-0.5,0.036,-0.09,-1.17,0.076,0.0,0.023,0,1,0,0,0,0,1,0,6.0
607,3048.0,32.113,1.092,-0.005,4.715,4.329,2,0.295,0.5,0.5,-0.036,0.09,1.17,-0.076,0.0,-0.023,-0.5,-0.255,0.04,-0.295,-0.705,0.044,0.0,0.022,0,1,0,0,0,0,1,0,6.0
608,3048.5,32.368,1.052,0.29,5.42,4.285,2,0.273,0.5,0.255,-0.04,0.295,0.705,-0.044,0.0,-0.022,-0.5,0.861,0.074,-0.115,-0.445,0.061,0.0,0.023,0,1,0,0,0,0,1,0,6.0
609,3049.0,31.507,0.978,0.405,5.865,4.224,2,0.25,0.5,-0.861,-0.074,0.115,0.445,-0.061,0.0,-0.023,-0.5,0.658,0.098,-0.04,-0.73,0.184,0.0,0.023,0,1,0,0,0,0,1,0,6.0
610,3049.5,30.849,0.88,0.445,6.595,4.04,2,0.227,0.5,-0.658,-0.098,0.04,0.73,-0.184,0.0,-0.023,-0.5,0.896,0.108,-0.465,-1.225,0.589,0.0,0.022,0,1,0,0,0,0,1,0,6.0
611,3050.0,29.953,0.772,0.91,7.82,3.451,2,0.205,0.5,-0.896,-0.108,0.465,1.225,-0.589,0.0,-0.022,-0.5,1.077,0.049,-0.33,-1.82,0.31,0.0,0.023,0,1,0,0,0,0,1,0,6.0
612,3050.5,28.876,0.723,1.24,9.64,3.141,2,0.182,0.5,-1.077,-0.049,0.33,1.82,-0.31,0.0,-0.023,-0.5,0.648,0.018,0.03,-0.83,-0.065,0.0,0.023,0,1,0,0,0,0,1,0,6.0
613,3051.0,28.228,0.705,1.21,10.47,3.206,2,0.159,0.5,-0.648,-0.018,-0.03,0.83,0.065,0.0,-0.023,-0.5,-0.035,0.012,0.205,0.115,-0.174,0.0,0.023,0,1,0,0,0,0,1,0,8.0
614,3051.5,28.263,0.693,1.005,10.355,3.38,2,0.136,0.5,0.035,-0.012,-0.205,-0.115,0.174,0.0,-0.023,-0.5,-0.491,0.0,0.535,1.005,-0.266,0.0,0.022,0,1,0,0,0,0,1,0,8.0
615,3052.0,28.754,0.693,0.47,9.35,3.646,2,0.114,0.5,0.491,0.0,-0.535,-1.005,0.266,0.0,-0.022,-0.5,-5.506,-0.001,0.13,1.41,-0.328,0.0,0.023,0,1,0,0,0,0,1,0,8.0
616,3052.5,34.26,0.694,0.34,7.94,3.974,2,0.091,0.5,5.506,0.001,-0.13,-1.41,0.328,0.0,-0.023,-0.5,-10.75,0.0,-0.145,1.755,-0.267,0.0,0.023,0,1,0,0,0,0,1,0,6.0
617,3053.0,45.01,0.694,0.485,6.185,4.241,2,0.068,0.5,10.75,0.0,0.145,-1.755,0.267,0.0,-0.023,-0.5,-10.97,-0.013,-0.18,0.24,0.148,0.0,0.023,0,1,0,0,0,0,1,0,6.0
618,3053.5,55.98,0.707,0.665,5.945,4.093,2,0.045,0.5,10.97,0.013,0.18,-0.24,-0.148,0.0,-0.023,-0.5,-11.166,-0.01,-0.3,-0.75,0.423,0.0,0.022,0,1,0,0,0,0,1,0,6.0
619,3054.0,67.146,0.717,0.965,6.695,3.67,2,0.023,0.5,11.166,0.01,0.3,0.75,-0.423,0.0,-0.022,-0.5,-12.854,0.009,-1.0,-2.12,0.309,1.0,-0.977,0,1,0,0,0,0,1,0,6.0
620,3054.5,80.0,0.708,1.965,8.815,3.361,1,1.0,0.5,12.854,-0.009,1.0,2.12,-0.309,-1.0,0.977,-0.5,-5.05,0.018,-1.25,-1.7,0.201,0.0,0.05,0,0,1,0,0,0,0,1,2.0
621,3055.0,85.05,0.69,3.215,10.515,3.16,1,0.95,0.5,5.05,-0.018,1.25,1.7,-0.201,0.0,-0.05,-0.5,1.104,0.031,-0.75,-0.6,-0.018,0.0,0.05,0,0,1,0,0,0,0,1,2.0
622,3055.5,83.946,0.659,3.965,11.115,3.178,1,0.9,0.5,-1.104,-0.031,0.75,0.6,0.018,0.0,-0.05,-0.5,2.973,0.036,-0.645,0.125,-0.033,0.0,0.05,0,0,1,0,0,0,0,1,2.0
623,3056.0,80.973,0.623,4.61,10.99,3.211,1,0.85,0.5,-2.973,-0.036,0.645,-0.125,0.033,0.0,-0.05,-0.5,2.191,0.031,-0.235,0.085,-0.002,0.0,0.05,0,0,1,0,0,0,0,1,2.0
624,3056.5,78.782,0.592,4.845,10.905,3.213,1,0.8,0.5,-2.191,-0.031,0.235,-0.085,0.002,0.0,-0.05,-0.5,2.7,0.018,0.025,0.175,-0.018,0.0,0.05,0,0,1,0,0,0,0,1,2.0
625,3057.0,76.082,0.574,4.82,10.73,3.231,1,0.75,0.5,-2.7,-0.018,-0.025,-0.175,0.018,0.0,-0.05,-0.5,3.157,0.012,0.285,0.325,0.014,0.0,0.05,0,0,1,0,0,0,0,1,2.0
626,3057.5,72.925,0.562,4.535,10.405,3.217,1,0.7,0.5,-3.157,-0.012,-0.285,-0.325,-0.014,0.0,-0.05,-0.5,0.876,0.012,0.295,-0.145,0.03,0.0,0.05,0,0,1,0,0,0,0,1,2.0
627,3058.0,72.049,0.55,4.24,10.55,3.187,1,0.65,0.5,-0.876,-0.012,-0.295,0.145,-0.03,0.0,-0.05,-0.5,0.658,0.015,0.125,-0.455,0.059,0.0,0.05,0,0,1,0,0,0,0,1,2.0
628,3058.5,71.391,0.535,4.115,11.005,3.128,1,0.6,0.5,-0.658,-0.015,-0.125,0.455,-0.059,0.0,-0.05,-0.5,0.64,0.008,0.06,-0.76,0.092,0.0,0.05,0,0,1,0,0,0,0,1,2.0
629,3059.0,70.751,0.527,4.055,11.765,3.036,1,0.55,0.5,-0.64,-0.008,-0.06,0.76,-0.092,0.0,-0.05,-0.5,-0.51,-0.006,-0.18,-0.8,0.029,0.0,0.05,0,0,1,0,0,0,0,1,2.0
630,3059.5,71.261,0.533,4.235,12.565,3.007,1,0.5,0.5,0.51,0.006,0.18,0.8,-0.029,0.0,-0.05,-0.5,-1.849,0.015,-0.205,-0.235,0.029,0.0,0.05,0,0,1,0,0,0,0,1,2.0
631,3060.0,73.11,0.518,4.44,12.8,2.978,1,0.45,0.5,1.849,-0.015,0.205,0.235,-0.029,0.0,-0.05,-0.5,-2.315,0.027,0.625,0.715,0.075,0.0,0.05,0,0,1,0,0,0,0,1,2.0
632,3060.5,75.425,0.491,3.815,12.085,2.903,1,0.4,0.5,2.315,-0.027,-0.625,-0.715,-0.075,0.0,-0.05,-0.5,-1.403,0.021,0.55,0.56,0.216,0.0,0.05,0,0,1,0,0,0,0,1,2.0
633,3061.0,76.828,0.47,3.265,11.525,2.687,1,0.35,0.5,1.403,-0.021,-0.55,-0.56,-0.216,0.0,-0.05,-0.5,1.788,0.012,0.105,-0.165,0.107,0.0,0.05,0,0,1,0,0,0,0,1,2.0
634,3061.5,75.04,0.458,3.16,11.69,2.58,1,0.3,0.5,-1.788,-0.012,-0.105,0.165,-0.107,0.0,-0.05,-0.5,4.752,0.009,-0.535,-0.845,0.046,0.0,0.05,0,0,1,0,0,0,0,1,2.0
635,3062.0,70.288,0.449,3.695,12.535,2.534,1,0.25,0.5,-4.752,-0.009,0.535,0.845,-0.046,0.0,-0.05,-0.5,4.022,0.006,-0.81,-1.46,-0.019,0.0,0.05,0,0,1,0,0,0,0,1,2.0
636,3062.5,66.266,0.443,4.505,13.995,2.553,1,0.2,0.5,-4.022,-0.006,0.81,1.46,0.019,0.0,-0.05,-0.5,5.476,0.002,-1.565,-2.345,-0.126,0.0,0.05,0,0,1,0,0,0,1,0,2.0
637,3063.0,60.79,0.441,6.07,16.34,2.679,1,0.15,0.5,-5.476,-0.002,1.565,2.345,0.126,0.0,-0.05,-0.5,6.12,-0.003,-0.18,-0.4,-0.671,0.0,0.05,0,0,1,0,0,0,1,0,7.0
638,3063.5,54.67,0.444,6.25,16.74,3.35,1,0.1,0.5,-6.12,0.003,0.18,0.4,0.671,0.0,-0.05,-0.5,6.576,-0.001,0.255,0.125,-0.515,0.0,0.05,0,0,1,0,0,0,1,0,8.0
639,3064.0,48.094,0.445,5.995,16.615,3.865,1,0.05,0.5,-6.576,0.001,-0.255,-0.125,0.515,0.0,-0.05,-0.5,7.032,0.0,2.57,2.66,-0.375,-1.0,-0.95,0,0,1,0,0,0,1,0,8.0
640,3064.5,41.062,0.445,3.425,13.955,4.24,2,1.0,0.5,-7.032,0.0,-2.57,-2.66,0.375,1.0,0.95,-0.5,2.016,-0.01,1.7,1.04,-0.267,0.0,0.036,0,0,1,0,0,0,1,0,8.0
641,3065.0,39.046,0.455,1.725,12.915,4.507,2,0.964,0.5,-2.016,0.01,-1.7,-1.04,0.267,0.0,-0.036,-0.5,0.877,-0.003,0.625,0.125,0.153,0.0,0.035,0,0,1,0,0,0,1,0,8.0
642,3065.5,38.169,0.458,1.1,12.79,4.354,2,0.929,0.5,-0.877,0.003,-0.625,-0.125,-0.153,0.0,-0.035,-0.5,-2.324,-0.007,0.205,-0.575,0.061,0.0,0.036,0,0,1,0,0,0,1,0,8.0
643,3066.0,40.493,0.465,0.895,13.365,4.293,2,0.893,0.5,2.324,0.007,-0.205,0.575,-0.061,0.0,-0.036,-0.5,-3.455,0.006,0.215,-0.615,0.045,0.0,0.036,0,0,1,0,0,0,1,0,9.0
644,3066.5,43.948,0.459,0.68,13.98,4.248,2,0.857,0.5,3.455,-0.006,-0.215,0.615,-0.045,0.0,-0.036,-0.5,-2.543,0.036,0.11,-0.47,-0.018,0.0,0.036,0,0,1,0,0,0,1,0,9.0
645,3067.0,46.491,0.423,0.57,14.45,4.266,2,0.821,0.5,2.543,-0.036,-0.11,0.47,0.018,0.0,-0.036,-0.5,-0.719,0.031,0.005,-0.495,-0.065,0.0,0.035,0,0,1,0,0,0,1,0,9.0
646,3067.5,47.21,0.392,0.565,14.945,4.331,2,0.786,0.5,0.719,-0.031,-0.005,0.495,0.065,0.0,-0.035,-0.5,0.421,0.046,-0.2,-0.38,-0.064,0.0,0.036,0,0,1,0,0,0,1,0,9.0
647,3068.0,46.789,0.346,0.765,15.325,4.395,2,0.75,0.5,-0.421,-0.046,0.2,0.38,0.064,0.0,-0.036,-0.5,0.877,0.021,-0.22,-0.3,-0.002,0.0,0.036,0,0,1,0,0,0,1,0,9.0
648,3068.5,45.912,0.325,0.985,15.625,4.397,2,0.714,0.5,-0.877,-0.021,0.22,0.3,0.002,0.0,-0.036,-0.5,0.208,0.021,-0.22,-0.3,0.014,0.0,0.035,0,0,1,0,0,0,1,0,9.0
649,3069.0,45.704,0.304,1.205,15.925,4.383,2,0.679,0.5,-0.208,-0.021,0.22,0.3,-0.014,0.0,-0.035,-0.5,0.177,0.009,-0.065,0.035,0.107,0.0,0.036,0,0,1,0,0,0,1,0,9.0
650,3069.5,45.527,0.295,1.27,15.89,4.276,2,0.643,0.5,-0.177,-0.009,0.065,-0.035,-0.107,0.0,-0.036,-0.5,0.64,0.006,0.115,0.575,0.153,0.0,0.036,0,0,1,0,0,0,1,0,9.0
651,3070.0,44.887,0.289,1.155,15.315,4.123,2,0.607,0.5,-0.64,-0.006,-0.115,-0.575,-0.153,0.0,-0.036,-0.5,0.657,-0.001,0.34,1.11,0.173,0.0,0.036,0,0,1,0,0,0,1,0,9.0
652,3070.5,44.23,0.29,0.815,14.205,3.95,2,0.571,0.5,-0.657,0.001,-0.34,-1.11,-0.173,0.0,-0.036,-0.5,-0.044,0.009,0.265,1.365,0.165,0.0,0.035,0,0,1,0,0,0,1,0,9.0
653,3071.0,44.274,0.281,0.55,12.84,3.785,2,0.536,0.5,0.044,-0.009,-0.265,-1.365,-0.165,0.0,-0.035,-0.5,-0.947,0.034,0.005,1.235,0.138,0.0,0.036,0,0,1,0,0,0,1,0,9.0
654,3071.5,45.221,0.247,0.545,11.605,3.647,2,0.5,0.5,0.947,-0.034,-0.005,-1.235,-0.138,0.0,-0.036,-0.5,-1.175,0.08,-1.14,0.22,0.216,0.0,0.036,0,0,1,0,0,0,1,0,7.0
655,3072.0,46.396,0.167,1.685,11.385,3.431,2,0.464,0.5,1.175,-0.08,1.14,-0.22,-0.216,0.0,-0.036,-0.5,-0.492,0.049,-1.235,-1.375,0.231,0.0,0.035,0,0,1,0,0,0,1,0,7.0
656,3072.5,46.888,0.118,2.92,12.76,3.2,2,0.429,0.5,0.492,-0.049,1.235,1.375,-0.231,0.0,-0.035,-0.5,0.413,0.049,-1.48,-4.0,0.232,0.0,0.036,0,0,1,0,0,0,1,0,7.0
657,3073.0,46.475,0.069,4.4,16.76,2.968,2,0.393,0.5,-0.413,-0.049,1.48,4.0,-0.232,0.0,-0.036,-0.5,-0.263,0.027,-0.665,-3.325,0.153,0.0,0.036,0,0,1,0,0,0,1,0,7.0
658,3073.5,46.738,0.042,5.065,20.085,2.815,2,0.357,0.5,0.263,-0.027,0.665,3.325,-0.153,0.0,-0.036,-0.5,-1.176,0.009,0.25,-0.83,-0.033,0.0,0.036,0,0,1,0,0,0,1,0,7.0
