DeltaPHI,Depth,Facies,Formation,GR,ILD_log10,NM_M,PE,PHIND,RELPOS,Well Name,train,PE2,smooth_PE,smooth_GR,enc_formation,3prev_Depth,3prev_ILD_log10,3prev_DeltaPHI,3prev_PHIND,3prev_smooth_PE,3prev_smooth_GR,3prev_enc,2prev_enc
2.3,2963.5,6.0,B5 LM,52.935,0.415,2,4.133,10.25,0.585,STUART,0,,3.832699999999999,57.169799999999995,11,1.0006753334458889,1.2848297213622293,0.29113924050632906,0.6949152542372882,0.9462755845246033,1.3317136234989924,11.0,11.0
2.3,2964.0,6.0,B5 LM,45.125,0.507,2,4.248,8.45,0.561,STUART,0,,3.834699999999999,57.785799999999995,11,1.00067521944632,1.6198083067092652,0.2839506172839506,0.5365079365079365,0.9708592840143806,1.2214108013620595,11.0,11.0
3.5,2964.5,8.0,B5 LM,39.927,0.605,2,4.468,6.75,0.537,STUART,0,,3.868799999999998,57.24309999999999,11,1.000675105485232,1.9025157232704402,0.5737704918032788,0.4576271186440678,0.9957532236892902,1.1170366178493718,11.0,11.0
2.4,2965.0,6.0,B5 LM,36.215,0.703,2,4.575,6.0,0.512,STUART,0,,3.9354999999999984,55.500099999999996,11,1.0006749915626054,2.01432664756447,0.8571428571428572,0.46511627906976744,1.0225265017667844,1.0188739168747245,11.0,11.0
2.3,2965.5,8.0,B5 LM,31.253,0.787,2,4.5569999999999995,4.45,0.488,STUART,0,,4.017199999999998,52.609,11,1.000674877678421,1.8963855421686748,1.0,0.43414634146341463,1.048138388081509,0.9202236145657323,11.0,11.0
2.2,2966.0,8.0,B5 LM,28.445999999999998,0.8320000000000001,2,4.573,3.4,0.46299999999999997,STUART,0,,4.120699999999998,49.05040000000001,11,1.0006747638326585,1.6410256410256412,0.9565217391304349,0.40236686390532544,1.0745821055102092,0.8488313737977152,11.0,11.0
1.2,2966.5,8.0,B5 LM,27.296,0.821,2,4.79,4.4,0.439,STUART,0,,4.243899999999998,45.10260000000001,11,1.0006746500252994,1.3570247933884296,0.34285714285714286,0.6518518518518519,1.0969551282051284,0.7879133030880581,11.0,11.0
-0.4,2967.0,8.0,B5 LM,28.944000000000003,0.755,2,4.887,7.3,0.415,STUART,0,,4.384999999999998,41.154700000000005,11,1.0006745362563239,1.073968705547653,-0.16666666666666669,1.2166666666666666,1.11421674501334,0.7415247900454235,11.0,11.0
-1.6,2967.5,8.0,B5 LM,31.596,0.659,2,4.824,11.0,0.39,STUART,0,,4.499199999999997,37.96410000000001,11,1.0006744225257123,0.8373570520965693,-0.6956521739130436,2.4719101123595504,1.1199840685054265,0.7216274781881429,11.0,11.0
-3.1,2968.0,9.0,B5 LM,33.211999999999996,0.574,2,4.765,14.45,0.366,STUART,0,,4.581999999999998,35.49490000000001,11,1.0006743088334458,0.689903846153846,-1.409090909090909,4.25,1.1119469992962363,0.7236413974197968,11.0,11.0
-3.0,2968.5,9.0,B5 LM,34.689,0.517,2,4.766,16.4,0.341,STUART,0,,4.645299999999997,33.67030000000001,11,1.0006741951795044,0.6297198538367844,-2.5,3.7272727272727266,1.094582812978628,0.7465268077671798,11.0,11.0
-1.9,2969.0,9.0,B5 LM,39.266,0.493,2,4.705,16.15,0.317,STUART,0,,4.690999999999997,33.08440000000001,11,1.0006740815638693,0.6529801324503312,4.749999999999999,2.2123287671232874,1.0697833523375142,0.8039033208843706,11.0,11.0
-2.0,2969.5,9.0,B5 LM,50.103,0.499,2,4.453,14.6,0.293,STUART,0,,4.689499999999998,34.10200000000001,11,1.0006739679865206,0.7572078907435508,1.25,1.3272727272727272,1.0422964082503559,0.8982696810934542,11.0,11.0
-1.6,2970.0,9.0,B5 LM,65.167,0.525,2,4.3660000000000005,13.1,0.268,STUART,0,,4.668599999999998,36.99720000000001,11,1.0006738544474394,0.9146341463414636,0.5161290322580645,0.9065743944636678,1.0189000436490616,1.0423243902645167,11.0,11.0
-0.6,2970.5,6.0,B5 LM,76.436,0.557,2,4.289,11.7,0.244,STUART,0,,4.641799999999998,41.51550000000002,11,1.000673740946606,1.077369439071567,0.19999999999999998,0.7134146341463414,0.9992465502766239,1.2330005969652782,11.0,11.0
-0.2,2971.0,6.0,B5 LM,92.88600000000001,0.628,2,4.272,9.4,0.195,STUART,0,,4.611699999999997,47.95950000000001,11,1.0006736274840013,1.2738336713995944,0.10526315789473685,0.5820433436532508,0.9830952888509913,1.4496106926527306,11.0,11.0
-0.3,2971.5,6.0,B5 LM,99.64299999999999,0.6829999999999999,2,4.395,7.95,0.171,STUART,0,,4.572199999999997,55.19420000000001,11,1.000673514059606,1.3687374749498997,0.15,0.5445205479452055,0.9749866723531291,1.6185033135886455,11.0,11.0
0.0,2972.0,6.0,B5 LM,101.585,0.757,2,4.51,6.5,0.146,STUART,0,,4.534499999999997,62.45830000000002,11,1.0006734006734006,1.4419047619047618,-0.0,0.4961832061068702,0.9712761855802594,1.688189917074806,11.0,11.0
1.6,2972.5,6.0,B5 LM,95.775,0.85,2,4.53,4.9,0.122,STUART,0,,4.505099999999997,68.87620000000001,11,1.000673287325366,1.526032315978456,-2.666666666666667,0.41880341880341887,0.9705502175880044,1.6590478255109533,11.0,11.0
2.1,2973.0,6.0,B5 LM,87.036,0.951,2,4.456,3.95,0.098,STUART,0,,4.474199999999998,74.25860000000003,11,1.000673174015483,1.5143312101910826,-10.5,0.42021276595744683,0.9701845306503026,1.548360595919474,11.0,11.0
2.6,2973.5,6.0,B5 LM,72.331,1.0190000000000001,2,4.056,3.6,0.073,STUART,0,,4.403199999999997,78.02280000000003,11,1.0006730607437322,1.49194729136164,-8.666666666666668,0.4528301886792453,0.9630374874239973,1.4136050527048136,11.0,11.0
3.4,2974.0,6.0,B5 LM,58.858999999999995,0.991,2,3.7119999999999997,3.9,0.049,STUART,0,,4.303899999999997,79.98210000000003,11,1.0006729475100942,1.309114927344782,0.0,0.6,0.949145440511633,1.2805679949662414,11.0,11.0
1.3,2974.5,8.0,B5 LM,60.931999999999995,0.857,2,3.3710000000000004,7.35,0.024,STUART,0,,4.195699999999997,81.06500000000004,11,1.0006728343145501,1.0082352941176471,0.8125,1.4999999999999998,0.9313222791946904,1.176966789689327,11.0,11.0
-0.8,2975.0,3.0,C SH,67.655,0.675,1,3.1310000000000002,14.4,1.0,STUART,0,,4.072199999999997,81.31380000000004,12,1.0006727211570803,0.7097791798107256,-0.38095238095238093,3.6455696202531644,0.9101515354700279,1.095008524265203,11.0,11.0
6.8,2975.5,3.0,C SH,77.219,0.528,1,3.008,20.9,0.977,STUART,0,,3.9440999999999975,81.39210000000004,12,1.000672608037666,0.5181550539744848,2.6153846153846154,5.805555555555555,0.8957349200581395,1.043183530967871,11.0,11.0
10.6,2976.0,3.0,C SH,82.115,0.45899999999999996,1,2.988,24.2,0.953,STUART,0,,3.8156999999999974,80.31500000000004,12,1.0006724949562877,0.4631685166498486,3.1176470588235294,6.205128205128205,0.8865679964683194,1.0041621812880632,11.0,12.0
9.4,2976.5,3.0,C SH,84.865,0.446,1,3.134,23.7,0.93,STUART,0,,3.6895999999999973,78.83720000000004,12,1.0006723819129266,0.5204200700116687,7.230769230769231,3.2244897959183674,0.8793765045165288,0.9725183494726454,12.0,12.0
13.3,2977.0,3.0,C SH,84.384,0.449,1,3.409,21.45,0.907,STUART,0,,3.5794999999999972,77.11710000000004,12,1.0006722689075631,0.6651851851851851,-16.625,1.4895833333333333,0.8790088895437356,0.948388834367598,12.0,12.0
14.8,2977.5,3.0,C SH,81.77199999999999,0.44299999999999995,1,3.483,20.9,0.884,STUART,0,,3.474799999999997,75.71680000000005,12,1.000672155940178,0.8390151515151514,2.1764705882352944,1.0,0.8810121447224967,0.9302721025750658,12.0,12.0
16.5,2978.0,3.0,C SH,78.998,0.444,1,3.438,20.65,0.8370000000000001,STUART,0,,3.3729999999999967,74.91300000000005,12,1.0006720430107527,0.9673202614379086,1.5566037735849056,0.8533057851239669,0.8839793484812745,0.932739836892237,12.0,12.0
14.9,2978.5,3.0,C SH,79.896,0.457,1,3.423,20.15,0.8140000000000001,STUART,0,,3.309699999999997,75.66950000000006,12,1.0006719301192677,1.0246636771300448,1.5851063829787233,0.850210970464135,0.8970349089332176,0.9598197297722397,12.0,12.0
14.8,2979.0,3.0,C SH,79.194,0.462,1,3.45,19.9,0.7909999999999999,STUART,0,,3.283499999999998,77.70300000000005,12,1.0006718172657036,1.0289532293986636,1.112781954887218,0.9277389277389277,0.9173068864366533,1.0075975367330983,12.0,12.0
13.5,2979.5,3.0,C SH,78.99,0.451,1,3.3930000000000002,19.65,0.767,STUART,0,,3.2856999999999976,79.50880000000004,12,1.000671704450042,1.0180586907449212,0.9121621621621622,0.9401913875598086,0.9455796017036953,1.0500813557889397,12.0,12.0
15.1,2980.0,3.0,C SH,79.21,0.441,1,3.475,18.95,0.7440000000000001,STUART,0,,3.320099999999998,80.66430000000005,12,1.0006715916722633,0.9932432432432432,0.9151515151515152,0.9176755447941889,0.9843166320782689,1.0767730567458251,12.0,12.0
15.6,2980.5,3.0,C SH,78.1,0.451,1,3.478,17.5,0.721,STUART,0,,3.367099999999998,80.75240000000005,12,1.0006714789323485,0.986870897155361,1.0469798657718121,0.8684863523573202,1.017342961597728,1.067172374602713,12.0,12.0
14.3,2981.0,3.0,C SH,78.59,0.489,1,3.505,16.75,0.698,STUART,0,,3.4187999999999983,80.39990000000006,12,1.0006713662302786,1.0584415584415583,0.9662162162162162,0.8417085427135679,1.041206030150754,1.034707797639731,12.0,12.0
12.7,2981.5,3.0,C SH,79.439,0.544,1,3.478,15.25,0.674,STUART,0,,3.453199999999998,79.85730000000005,12,1.0006712535660345,1.206208425720621,0.9407407407407407,0.7760814249363869,1.0509784825151416,1.0043831626184776,12.0,12.0
11.5,2982.0,2.0,C SH,81.29899999999999,0.5760000000000001,1,3.4530000000000003,14.65,0.6509999999999999,STUART,0,,3.4575999999999985,79.54880000000006,12,1.0006711409395974,1.306122448979592,0.7615894039735099,0.7730870712401056,1.0414144152284572,0.9861710818788486,12.0,12.0
11.9,2982.5,2.0,C SH,78.933,0.494,1,3.4789999999999996,14.85,0.605,STUART,0,,3.457199999999999,79.26490000000005,12,1.000671028350948,1.0953436807095343,0.7628205128205129,0.8485714285714285,1.0267589320186514,0.9815794948509271,12.0,12.0
13.4,2983.0,3.0,C SH,79.471,0.441,1,3.4939999999999998,16.3,0.581,STUART,0,,3.4627999999999988,79.31220000000005,12,1.000670915800067,0.901840490797546,0.9370629370629371,0.973134328358209,1.012870012870013,0.9864713762081793,12.0,12.0
14.2,2983.5,3.0,C SH,81.895,0.431,1,3.4410000000000003,16.8,0.5579999999999999,STUART,0,,3.4645999999999986,79.51210000000006,12,1.000670803286936,0.7922794117647058,1.1181102362204725,1.1016393442622952,1.0033012857639292,0.9956772893649047,12.0,12.0
14.3,2984.0,3.0,C SH,82.76799999999999,0.46799999999999997,1,3.4930000000000003,16.05,0.535,STUART,0,,3.4688999999999988,79.86950000000006,12,1.000670690811536,0.8124999999999999,1.2434782608695654,1.0955631399317407,1.0032681628875522,1.0040314875900076,12.0,12.0
12.9,2984.5,2.0,C SH,79.02199999999999,0.537,1,3.5,15.05,0.512,STUART,0,,3.4795999999999987,79.87270000000005,12,1.0006705783738474,1.0870445344129556,1.084033613445378,1.0134680134680136,1.0064792317482354,1.007667958957874,12.0,12.0
11.4,2985.0,2.0,C SH,76.74600000000001,0.601,1,3.4410000000000003,13.8,0.488,STUART,0,,3.4761999999999986,79.62630000000004,12,1.000670465973852,1.3628117913832198,0.8507462686567164,0.8466257668711656,1.0038697008201456,1.0039602986677962,12.0,12.0
11.1,2985.5,2.0,C SH,73.066,0.638,1,3.426,13.25,0.465,STUART,0,,3.4709999999999988,79.12290000000004,12,1.00067035361153,1.480278422273782,0.7816901408450705,0.7886904761904762,1.0018472550943833,0.9951051475184278,12.0,12.0
11.0,2986.0,2.0,C SH,70.35600000000001,0.6509999999999999,1,3.447,13.1,0.442,STUART,0,,3.4651999999999985,78.29950000000005,12,1.0006702412868633,1.391025641025641,0.7692307692307692,0.8161993769470405,0.9989333794574649,0.9803429344117591,12.0,12.0
10.5,2986.5,2.0,C SH,74.608,0.621,1,3.3989999999999996,14.85,0.395,STUART,0,,3.4572999999999987,77.81640000000006,12,1.0006701289998325,1.1564245810055864,0.813953488372093,0.9867109634551494,0.9935912173813082,0.9742552837202199,12.0,12.0
11.1,2987.0,2.0,C SH,73.008,0.585,1,3.3930000000000002,15.15,0.37200000000000005,STUART,0,,3.4512999999999985,76.98730000000006,12,1.0006700167504188,0.9733777038269551,0.9736842105263157,1.0978260869565217,0.9928370059260111,0.9668576839561805,12.0,12.0
12.1,2987.5,2.0,C SH,70.438,0.546,1,3.4389999999999996,15.15,0.349,STUART,0,,3.4472999999999985,76.13780000000006,12,1.0006699045386032,0.8557993730407524,1.09009009009009,1.1433962264150943,0.993171996542783,0.9622726163980341,12.0,12.0
13.5,2988.0,2.0,C SH,68.08,0.5,1,3.478,14.65,0.326,STUART,0,,3.4456999999999987,74.99870000000007,12,1.000669792364367,0.7680491551459294,1.2272727272727273,1.118320610687023,0.9943726191850398,0.9578439198206887,12.0,12.0
13.6,2988.5,2.0,C SH,66.75,0.46,1,3.4610000000000003,15.2,0.302,STUART,0,,3.4476999999999984,73.48420000000007,12,1.0006696802276913,0.7407407407407408,1.2952380952380953,1.0235690235690236,0.9972232667110172,0.9443279308731838,12.0,12.0
13.4,2989.0,2.0,C SH,69.45100000000001,0.455,1,3.4939999999999998,14.8,0.27899999999999997,STUART,0,,3.447799999999998,72.15250000000006,12,1.0006695681285571,0.7777777777777779,1.2072072072072073,0.976897689768977,0.998985889375018,0.937200031693539,12.0,12.0
14.2,2989.5,2.0,C SH,75.946,0.494,1,3.5410000000000004,14.0,0.256,STUART,0,,3.4518999999999975,71.84490000000008,12,1.0006694560669456,0.9047619047619047,1.1735537190082643,0.9240924092409241,1.0013343776288688,0.9436167054997653,12.0,12.0
11.8,2990.0,2.0,C SH,80.344,0.556,1,3.522,13.6,0.233,STUART,0,,3.4599999999999973,72.20470000000009,12,1.000669344042838,1.112,0.8740740740740741,0.9283276450511945,1.0041501001247928,0.9627460209310298,12.0,12.0
10.4,2990.5,2.0,C SH,83.772,0.616,1,3.4760000000000004,12.9,0.18600000000000003,STUART,0,,3.464999999999997,73.27530000000009,12,1.0006692320562154,1.3391304347826085,0.7647058823529412,0.8486842105263158,1.005017837978942,0.9971572120265311,12.0,12.0
10.7,2991.0,2.0,C SH,84.76700000000001,0.618,1,3.39,12.55,0.163,STUART,0,,3.4592999999999967,74.71640000000009,12,1.0006691201070592,1.358241758241758,0.7985074626865671,0.847972972972973,1.00333546029352,1.0355344582654797,12.0,12.0
9.4,2991.5,2.0,C SH,84.09,0.616,1,3.2889999999999997,13.4,0.14,STUART,0,,3.448299999999997,75.66460000000009,12,1.0006690081953504,1.2469635627530364,0.6619718309859155,0.9571428571428572,0.9989570960920071,1.0531659171353849,12.0,12.0
8.8,2992.0,3.0,C SH,86.62799999999999,0.601,1,3.19,14.4,0.11599999999999999,STUART,0,,3.4279999999999964,77.02660000000007,12,1.0006688963210701,1.080935251798561,0.7457627118644068,1.0588235294117647,0.990751445086705,1.0667809713218113,12.0,12.0
2.0,2992.5,3.0,C SH,90.43,0.556,1,3.045,21.4,0.09300000000000001,STUART,0,,3.3885999999999967,79.02580000000009,12,1.0006687844842,0.9025974025974027,0.1923076923076923,1.6589147286821704,0.9779509379509378,1.0784780137372347,12.0,12.0
2.0,2993.0,3.0,C SH,87.07700000000001,0.498,1,3.088,26.4,0.07,STUART,0,,3.3495999999999966,80.92550000000008,12,1.000668672684721,0.8058252427184466,0.1869158878504673,2.103585657370518,0.9682883820426097,1.083102237259825,12.0,12.0
5.3,2993.5,3.0,C SH,76.623,0.479,1,3.2239999999999998,28.45,0.047,STUART,0,,3.3258999999999963,81.91280000000009,12,1.000668560922614,0.7775974025974026,0.5638297872340425,2.123134328358209,0.9645042484702605,1.0825775858195243,12.0,12.0
3.2,2994.0,3.0,C SH,62.768,0.546,1,3.3339999999999996,26.3,0.023,STUART,0,,3.3098999999999963,81.24450000000009,12,1.000668449197861,0.9084858569051582,0.36363636363636365,1.8263888888888888,0.9655484247374562,1.0547590053306262,12.0,12.0
1.8,2994.5,8.0,C LM,43.738,0.703,2,3.8760000000000003,19.3,1.0,STUART,0,,3.3433999999999955,78.02370000000009,13,1.0006683375104428,1.264388489208633,0.9,0.9018691588785047,0.9866611580003537,0.9873193311551418,12.0,12.0
6.9,2995.0,8.0,C LM,27.859,0.855,2,4.508,11.75,0.993,STUART,0,,3.4419999999999957,72.77520000000008,13,1.0006682258603408,1.716867469879518,3.45,0.4450757575757576,1.0275853833293525,0.8992863806834682,12.0,12.0
5.3,2995.5,8.0,C LM,18.034000000000002,0.879,2,4.815,9.55,0.985,STUART,0,,3.575899999999996,66.20140000000008,13,1.0006681142475364,1.8350730688935282,1.0,0.335676625659051,1.0751676238010763,0.8081935912336046,12.0,13.0
3.0,2996.0,8.0,C LM,13.203,0.83,2,4.863,9.1,0.978,STUART,0,,3.723199999999996,59.04500000000007,13,1.0006680026720107,1.5201465201465199,0.9375,0.3460076045627376,1.124867820780084,0.7267568881585832,13.0,13.0
2.0,2996.5,8.0,C LM,12.762,0.767,2,5.024,8.9,0.97,STUART,0,,3.8966999999999956,51.91220000000006,13,1.0006678911337452,1.0910384068278807,1.1111111111111112,0.461139896373057,1.1654902195369985,0.6653388649858953,13.0,13.0
1.8,2997.0,8.0,C LM,14.843,0.7020000000000001,2,4.6160000000000005,9.2,0.963,STUART,0,,4.0392999999999954,44.73370000000006,13,1.0006677796327212,0.8210526315789475,0.2608695652173913,0.7829787234042552,1.1735328297501455,0.6146832987061528,13.0,13.0
0.4,2997.5,6.0,C LM,19.087,0.644,2,4.172,10.4,0.955,STUART,0,,4.151999999999996,37.59940000000006,13,1.00066766816892,0.732650739476678,0.07547169811320756,1.0890052356020943,1.1611062949187618,0.5679547562438259,13.0,13.0
0.4,2998.0,6.0,C LM,19.087,0.644,2,4.172,10.4,0.955,STUART,0,,4.260399999999995,30.80040000000006,13,1.000667556742323,0.7759036144578314,0.13333333333333333,1.142857142857143,1.1442844864632575,0.5216428148022698,13.0,13.0
-0.2,2998.5,5.0,C LM,25.206999999999997,0.601,2,3.97,10.7,0.948,STUART,0,,4.3349999999999955,25.65880000000006,13,1.0006674453529116,0.7835723598435462,-0.1,1.2022471910112358,1.1124797905920396,0.49427302252649724,13.0,13.0
1.1,2999.0,5.0,C LM,27.997,0.5870000000000001,2,3.9330000000000003,10.25,0.94,STUART,0,,4.394899999999995,22.18170000000006,13,1.0006673340006673,0.8361823361823362,0.6111111111111112,1.1141304347826089,1.088035055578937,0.4958610622416663,13.0,13.0
2.2,2999.5,6.0,C LM,28.822,0.602,2,3.875,10.0,0.9329999999999999,STUART,0,,4.394799999999996,20.69010000000006,13,1.0006672226855713,0.9347826086956521,5.5,0.9615384615384615,1.0584778420038536,0.5502773980435866,13.0,13.0
1.9,3000.0,6.0,C LM,28.618000000000002,0.622,2,3.969,10.35,0.925,STUART,0,,4.340899999999996,20.76600000000006,13,1.0006671114076051,0.9658385093167702,4.749999999999999,0.9951923076923076,1.0188949394423061,0.6742120232204782,13.0,13.0
0.7,3000.5,6.0,C LM,24.815,0.612,2,4.118,11.15,0.9179999999999999,STUART,0,,4.271199999999996,21.44410000000006,13,1.0006670001667501,1.0183028286189684,-3.4999999999999996,1.0420560747663552,0.9852825836216841,0.8357405646405915,13.0,13.0
0.2,3001.0,6.0,C LM,23.371,0.575,2,4.243,11.8,0.91,STUART,0,,4.2091999999999965,22.46090000000006,13,1.0006668889629877,0.9795570698466778,0.18181818181818182,1.151219512195122,0.9577464788732396,1.0125869523075328,13.0,13.0
0.1,3001.5,6.0,C LM,23.052,0.542,2,4.196000000000001,12.35,0.903,STUART,0,,4.126399999999996,23.48990000000006,13,1.0006667777962994,0.9003322259136214,0.045454545454545456,1.2349999999999999,0.9389278237917539,1.1353207572703847,13.0,13.0
-0.1,3002.0,6.0,C LM,23.109,0.522,2,4.192,12.15,0.8959999999999999,STUART,0,,4.083999999999996,24.31650000000006,13,1.0006666666666666,0.8392282958199357,-0.052631578947368425,1.173913043478261,0.9408187242276946,1.1709765963594334,13.0,13.0
-0.3,3002.5,7.0,C LM,24.138,0.511,2,3.978,12.05,0.888,STUART,0,,4.064599999999997,24.821600000000064,13,1.000666555574071,0.8349673202614379,-0.4285714285714286,1.0807174887892377,0.951629518636449,1.1575025298333805,13.0,13.0
-0.1,3003.0,7.0,C LM,24.448,0.511,2,3.975,11.75,0.8809999999999999,STUART,0,,4.044899999999997,25.35770000000006,13,1.0006664445184938,0.8886956521739131,-0.5,0.9957627118644067,0.9609664544331464,1.128970789238187,13.0,13.0
0.0,3003.5,7.0,C LM,25.419,0.523,2,3.9619999999999997,11.6,0.873,STUART,0,,4.044099999999998,25.378900000000062,13,1.0006663334999166,0.9649446494464944,0.0,0.9392712550607287,0.9800552539744091,1.0804175411559862,13.0,13.0
-0.7,3004.0,5.0,C LM,26.724,0.56,2,3.99,11.35,0.866,STUART,0,,4.049799999999998,25.25160000000006,13,1.0006662225183212,1.0727969348659006,6.999999999999999,0.934156378600823,0.9916258570029387,1.0384553698106223,13.0,13.0
-0.8,3004.5,7.0,C LM,29.213,0.623,2,3.885,10.7,0.858,STUART,0,,4.050799999999997,25.29070000000006,13,1.0006661115736886,1.2191780821917808,2.666666666666667,0.887966804979253,0.9966048319637849,1.0188988622812387,13.0,13.0
0.4,3005.0,6.0,C LM,34.036,0.6859999999999999,2,3.8160000000000003,9.4,0.851,STUART,0,,4.035499999999997,25.83250000000006,13,1.0006660006660006,1.3424657534246573,-4.0,0.8,0.9976760859353756,1.0187240956395887,13.0,13.0
1.7,3005.5,6.0,C LM,38.157,0.716,2,3.66,7.75,0.843,STUART,0,,3.989699999999997,27.16670000000006,13,1.000665889795239,1.3690248565965581,0.0,0.6681034482758621,0.9865483049380578,1.0704443454996078,13.0,13.0
1.8,3006.0,6.0,C LM,40.45,0.701,2,3.5439999999999996,6.8,0.836,STUART,0,,3.9197999999999964,28.87460000000006,13,1.0006657789613849,1.251785714285714,-2.5714285714285716,0.5991189427312775,0.9678996493654004,1.143476056962727,13.0,13.0
3.5,3006.5,6.0,C LM,41.576,0.662,2,3.392,6.45,0.828,STUART,0,,3.839399999999997,30.72700000000006,13,1.00066566816442,1.0626003210272874,-4.375,0.602803738317757,0.9478127777229188,1.2149525319583874,13.0,13.0
3.7,3007.0,6.0,C LM,40.123000000000005,0.633,2,3.24,7.35,0.821,STUART,0,,3.744199999999997,32.42840000000006,13,1.0006655574043262,0.9227405247813412,9.25,0.7819148936170212,0.9278156362284722,1.255333397851543,13.0,13.0
3.4,3007.5,6.0,C LM,36.663000000000004,0.632,2,3.2119999999999997,8.1,0.813,STUART,0,,3.6675999999999966,33.680900000000065,13,1.0006654466810847,0.8826815642458101,2.0,1.0451612903225806,0.9192671128154998,1.2397862088512772,13.0,13.0
3.8,3008.0,6.0,C LM,32.705999999999996,0.65,2,3.253,8.3,0.8059999999999999,STUART,0,,3.5953999999999966,34.506700000000066,13,1.0006653359946773,0.9272467902995721,2.111111111111111,1.2205882352941178,0.9172406755446706,1.1950537842948472,13.0,13.0
