,Formation,FormationSH,FormationNum,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,rollavg_PE,grad_PE,rollavg_GR,grad_GR,rollavg_PHIND,grad_PHIND,rollavg_ILD_log10,grad_ILD_log10,rollavg_DeltaPHI,grad_DeltaPHI,Facies
298,B5 LM,0,11,STUART,2957.0,24.611,0.23199999999999998,-1.1,17.25,4.481,2,0.927,3.9376333333333333,0.03399999999999981,46.076633333333376,-4.365999999999996,12.74166666666667,2.8000000000000007,0.7425999999999999,-0.08900000000000002,-0.8166666666666694,-2.4000000000000004,9
299,B5 LM,0,11,STUART,2957.5,24.154,0.184,-2.9,19.65,4.327,2,0.902,3.9787666666666666,-0.15399999999999991,44.74573333333338,-0.45700000000000074,13.110000000000003,2.3999999999999986,0.7256333333333332,-0.04799999999999999,-0.9600000000000026,-1.7999999999999998,9
300,B5 LM,0,11,STUART,2958.0,25.639,0.17300000000000001,-2.4,20.5,4.302,2,0.878,4.018633333333333,-0.025000000000000355,43.404200000000046,1.4849999999999994,13.508333333333335,0.8500000000000014,0.7079,-0.010999999999999982,-1.0700000000000027,0.5,9
301,B5 LM,0,11,STUART,2958.5,25.956999999999997,0.191,-2.4,19.9,4.294,2,0.8540000000000001,4.058933333333333,-0.008000000000000007,41.92613333333338,0.31799999999999784,13.871666666666668,-0.6000000000000014,0.6910666666666665,0.017999999999999988,-1.1966666666666692,0.0,9
302,B5 LM,0,11,STUART,2959.0,38.965,0.266,-2.1,17.05,4.228,2,0.805,4.097033333333333,-0.06599999999999984,40.88166666666671,13.008000000000006,14.140000000000002,-2.849999999999998,0.6767333333333332,0.07500000000000001,-1.313333333333336,0.2999999999999998,7
303,B5 LM,0,11,STUART,2959.5,45.354,0.301,0.2,14.8,4.127,2,0.78,4.1324,-0.10099999999999998,39.908433333333384,6.388999999999996,14.31166666666667,-2.25,0.6641999999999998,0.034999999999999976,-1.4100000000000026,2.3000000000000003,7
304,B5 LM,0,11,STUART,2960.0,53.645,0.327,2.6,12.6,3.908,2,0.7559999999999999,4.165933333333333,-0.21899999999999986,39.04130000000005,8.291000000000004,14.315000000000003,-2.200000000000001,0.6536666666666665,0.026000000000000023,-1.436666666666669,2.4,7
305,B5 LM,0,11,STUART,2960.5,60.163999999999994,0.33799999999999997,3.8,12.2,3.74,2,0.732,4.191199999999999,-0.1679999999999997,38.366700000000044,6.518999999999991,14.078333333333337,-0.40000000000000036,0.6458333333333333,0.010999999999999954,-1.2166666666666692,1.1999999999999997,7
306,B5 LM,0,11,STUART,2961.0,64.032,0.33399999999999996,5.5,13.15,3.5380000000000003,2,0.7070000000000001,4.204466666666667,-0.20199999999999996,38.01280000000005,3.868000000000002,13.718333333333335,0.9500000000000011,0.6408666666666665,-0.0040000000000000036,-1.0166666666666693,1.7000000000000002,7
307,B5 LM,0,11,STUART,2961.5,66.774,0.32299999999999995,7.9,14.75,3.5580000000000003,2,0.6829999999999999,4.209933333333334,0.020000000000000018,38.12430000000004,2.7420000000000044,13.403333333333336,1.5999999999999996,0.6362666666666665,-0.01100000000000001,-0.7600000000000027,2.4000000000000004,7
308,B5 LM,0,11,STUART,2962.0,68.423,0.313,8.1,15.75,3.4760000000000004,2,0.659,4.2004,-0.08199999999999985,38.807866666666705,1.649000000000001,13.298333333333337,1.0,0.6267666666666666,-0.009999999999999953,-0.23666666666666933,0.1999999999999993,7
309,B5 LM,0,11,STUART,2962.5,63.501999999999995,0.318,6.1,14.75,3.682,2,0.634,4.179333333333333,0.20599999999999952,39.84230000000004,-4.9210000000000065,13.463333333333336,-1.0,0.6069666666666667,0.0050000000000000044,0.013333333333330666,-2.0,7
310,B5 LM,0,11,STUART,2963.0,57.903999999999996,0.349,2.8,12.9,3.937,2,0.61,4.148466666666667,0.2549999999999999,41.08183333333337,-5.597999999999999,13.631666666666668,-1.8499999999999996,0.5778666666666666,0.030999999999999972,0.20333333333333065,-3.3,7
311,B5 LM,0,11,STUART,2963.5,52.935,0.415,2.3,10.25,4.133,2,0.585,4.125800000000001,0.19600000000000017,42.34583333333337,-4.968999999999994,13.760000000000002,-2.6500000000000004,0.5505999999999999,0.066,0.33333333333333065,-0.5,7
312,B5 LM,0,11,STUART,2964.0,45.125,0.507,2.3,8.45,4.248,2,0.561,4.1126000000000005,0.11500000000000021,43.38053333333336,-7.810000000000002,13.823333333333334,-1.8000000000000007,0.5313666666666667,0.09200000000000003,0.44666666666666394,0.0,8
313,B5 LM,0,11,STUART,2964.5,39.927,0.605,3.5,6.75,4.468,2,0.537,4.107066666666667,0.21999999999999975,44.18020000000003,-5.198,13.80166666666667,-1.6999999999999993,0.5194666666666666,0.09799999999999998,0.576666666666664,1.2000000000000002,8
314,B5 LM,0,11,STUART,2965.0,36.215,0.703,2.4,6.0,4.575,2,0.512,4.108066666666668,0.1070000000000002,44.74243333333336,-3.711999999999996,13.738333333333337,-0.75,0.5128666666666667,0.09799999999999998,0.6899999999999973,-1.1,8
315,B5 LM,0,11,STUART,2965.5,31.253,0.787,2.3,4.45,4.5569999999999995,2,0.488,4.107433333333334,-0.018000000000000682,45.06856666666669,-4.962000000000003,13.661666666666669,-1.5499999999999998,0.5088999999999999,0.08400000000000007,0.8033333333333307,-0.10000000000000009,8
316,B5 LM,0,11,STUART,2966.0,28.445999999999998,0.8320000000000001,2.2,3.4,4.573,2,0.46299999999999997,4.108966666666667,0.016000000000000902,45.26386666666669,-2.807000000000002,13.591666666666669,-1.0500000000000003,0.5043333333333332,0.04500000000000004,0.9233333333333306,-0.09999999999999964,8
317,B5 LM,0,11,STUART,2966.5,27.296,0.821,1.2,4.4,4.79,2,0.439,4.118233333333334,0.21699999999999964,45.31636666666669,-1.1499999999999986,13.590000000000002,1.0000000000000004,0.4957333333333332,-0.01100000000000012,0.9933333333333305,-1.0000000000000002,8
318,B5 LM,0,11,STUART,2967.0,28.944000000000003,0.755,-0.4,7.3,4.887,2,0.415,4.133233333333334,0.09699999999999953,45.299500000000016,1.6480000000000032,13.700000000000001,2.8999999999999995,0.48089999999999994,-0.06599999999999995,0.9799999999999972,-1.6,8
319,B5 LM,0,11,STUART,2967.5,31.596,0.659,-1.6,11.0,4.824,2,0.39,4.161700000000001,-0.06299999999999972,45.142266666666686,2.6519999999999975,13.835000000000003,3.7,0.4638999999999999,-0.09599999999999997,1.036666666666664,-1.2000000000000002,8
320,B5 LM,0,11,STUART,2968.0,33.211999999999996,0.574,-3.1,14.45,4.765,2,0.366,4.197366666666667,-0.05900000000000016,44.59963333333335,1.615999999999996,13.855,3.4499999999999993,0.45273333333333327,-0.08500000000000008,1.229999999999997,-1.5,8
321,B5 LM,0,11,STUART,2968.5,34.689,0.517,-3.0,16.4,4.766,2,0.341,4.244533333333334,0.001000000000000334,43.44853333333335,1.4770000000000039,13.471666666666668,1.9499999999999993,0.45433333333333326,-0.05699999999999994,1.3299999999999972,0.10000000000000009,8
322,B5 LM,0,11,STUART,2969.0,39.266,0.493,-1.9,16.15,4.705,2,0.317,4.285033333333334,-0.06099999999999994,42.39180000000002,4.576999999999998,13.048333333333334,-0.25,0.4559666666666666,-0.02400000000000002,1.3499999999999972,1.1,8
323,B5 LM,0,11,STUART,2969.5,50.103,0.499,-2.0,14.6,4.453,2,0.293,4.303466666666667,-0.2519999999999998,41.882600000000025,10.837000000000003,12.776666666666667,-1.549999999999999,0.4558999999999999,0.006000000000000005,1.2933333333333303,-0.10000000000000009,8
324,B5 LM,0,11,STUART,2970.0,65.167,0.525,-1.6,13.1,4.3660000000000005,2,0.268,4.311466666666667,-0.08699999999999974,42.251733333333355,15.064,12.655000000000001,-1.5,0.45473333333333327,0.026000000000000023,1.2566666666666637,0.3999999999999999,8
325,B5 LM,0,11,STUART,2970.5,76.436,0.557,-0.6,11.7,4.289,2,0.244,4.305033333333333,-0.07700000000000085,43.41183333333335,11.269000000000005,12.66,-1.4000000000000004,0.4552666666666666,0.03200000000000003,1.1066666666666636,1.0,8
326,B5 LM,0,11,STUART,2971.0,92.88600000000001,0.628,-0.2,9.4,4.272,2,0.195,4.290533333333333,-0.01699999999999946,45.38656666666668,16.450000000000003,12.583333333333334,-2.299999999999999,0.46156666666666657,0.07099999999999995,0.9733333333333303,0.39999999999999997,6
327,B5 LM,0,11,STUART,2971.5,99.64299999999999,0.6829999999999999,-0.3,7.95,4.395,2,0.171,4.2888,0.12299999999999933,47.742100000000015,6.756999999999977,12.366666666666667,-1.4500000000000002,0.47363333333333324,0.05499999999999994,0.9199999999999968,-0.09999999999999998,6
328,B5 LM,0,11,STUART,2972.0,101.585,0.757,0.0,6.5,4.51,2,0.146,4.289766666666667,0.11500000000000021,50.30790000000001,1.9420000000000073,12.008333333333333,-1.4500000000000002,0.49113333333333326,0.07400000000000007,0.9566666666666636,0.3,6
329,B5 LM,0,11,STUART,2972.5,95.775,0.85,1.6,4.9,4.53,2,0.122,4.2965333333333335,0.020000000000000462,52.69526666666668,-5.809999999999988,11.516666666666667,-1.5999999999999996,0.5133333333333333,0.09299999999999997,1.1066666666666636,1.6,6
330,B5 LM,0,11,STUART,2973.0,87.036,0.951,2.1,3.95,4.456,2,0.098,4.301666666666667,-0.07399999999999984,54.74183333333335,-8.739000000000004,10.965,-0.9500000000000002,0.5392666666666667,0.10099999999999998,1.2566666666666637,0.5,6
331,B5 LM,0,11,STUART,2973.5,72.331,1.0190000000000001,2.6,3.6,4.056,2,0.073,4.293733333333334,-0.40000000000000036,56.287633333333346,-14.704999999999998,10.421666666666669,-0.3500000000000001,0.5668666666666667,0.06800000000000017,1.4233333333333305,0.5,6
332,B5 LM,0,11,STUART,2974.0,58.858999999999995,0.991,3.4,3.9,3.7119999999999997,2,0.049,4.276533333333333,-0.3440000000000003,56.95076666666668,-13.472000000000008,9.983333333333333,0.2999999999999998,0.5910333333333334,-0.028000000000000136,1.6066666666666636,0.7999999999999998,6
333,B5 LM,0,11,STUART,2974.5,60.931999999999995,0.857,1.3,7.35,3.3710000000000004,2,0.024,4.251333333333333,-0.3409999999999993,57.47003333333335,2.0730000000000004,9.735000000000001,3.4499999999999997,0.6095666666666667,-0.134,1.6433333333333302,-2.0999999999999996,6
334,C SH,1,12,STUART,2975.0,67.655,0.675,-0.8,14.4,3.1310000000000002,1,1.0,4.225433333333333,-0.2400000000000002,57.937033333333346,6.723000000000006,9.794999999999998,7.050000000000001,0.6211666666666668,-0.18199999999999994,1.529999999999997,-2.1,3
335,C SH,1,12,STUART,2975.5,77.219,0.528,6.8,20.9,3.008,1,0.977,4.201033333333333,-0.12300000000000022,58.50553333333335,9.563999999999993,10.084999999999999,6.499999999999998,0.6275,-0.14700000000000002,1.6299999999999968,7.6,3
336,C SH,1,12,STUART,2976.0,82.115,0.45899999999999996,10.6,24.2,2.988,1,0.953,4.1827000000000005,-0.020000000000000018,59.108300000000014,4.896000000000001,10.453333333333331,3.3000000000000007,0.6316666666666666,-0.06900000000000006,1.799999999999997,3.8,3
337,C SH,1,12,STUART,2976.5,84.865,0.446,9.4,23.7,3.134,1,0.93,4.168566666666667,0.1459999999999999,59.71133333333335,2.75,10.751666666666665,-0.5,0.6357666666666667,-0.012999999999999956,1.849999999999997,-1.1999999999999993,3
338,C SH,1,12,STUART,2977.0,84.384,0.449,13.3,21.45,3.409,1,0.907,4.166333333333333,0.2749999999999999,60.24336666666669,-0.48099999999999454,10.941666666666665,-2.25,0.6403000000000001,0.0030000000000000027,2.0233333333333303,3.9000000000000004,3
339,C SH,1,12,STUART,2977.5,81.77199999999999,0.44299999999999995,14.8,20.9,3.483,1,0.884,4.1597,0.07400000000000029,60.85236666666669,-2.612000000000009,11.146666666666665,-0.5500000000000007,0.6444666666666667,-0.006000000000000061,2.313333333333331,1.5,3
340,C SH,1,12,STUART,2978.0,78.998,0.444,16.5,20.65,3.438,1,0.8370000000000001,4.143066666666667,-0.04499999999999993,61.55550000000002,-2.7739999999999867,11.404999999999998,-0.25,0.6476333333333334,0.0010000000000000564,2.7699999999999974,1.6999999999999993,3
341,C SH,1,12,STUART,2978.5,79.896,0.457,14.9,20.15,3.423,1,0.8140000000000001,4.119400000000001,-0.015000000000000124,62.45420000000002,0.8979999999999961,11.734999999999996,-0.5,0.6490333333333335,0.013000000000000012,3.1899999999999977,-1.5999999999999996,3
342,C SH,1,12,STUART,2979.0,79.194,0.462,14.8,19.9,3.45,1,0.7909999999999999,4.0928,0.027000000000000135,63.58983333333335,-0.7019999999999982,12.116666666666664,-0.25,0.6475333333333334,0.0050000000000000044,3.6066666666666642,-0.09999999999999964,3
343,C SH,1,12,STUART,2979.5,78.99,0.451,13.5,19.65,3.3930000000000002,1,0.767,4.056966666666667,-0.05699999999999994,64.89193333333336,-0.20400000000000773,12.546666666666662,-0.25,0.6424000000000001,-0.01100000000000001,3.9399999999999977,-1.3000000000000007,3
344,C SH,1,12,STUART,2980.0,79.21,0.441,15.1,18.95,3.475,1,0.7440000000000001,4.020300000000001,0.08199999999999985,66.32510000000003,0.21999999999999886,12.978333333333328,-0.6999999999999993,0.6336666666666667,-0.010000000000000009,4.363333333333331,1.5999999999999996,3
345,C SH,1,12,STUART,2980.5,78.1,0.451,15.6,17.5,3.478,1,0.721,3.9843333333333333,0.0030000000000001137,67.8866666666667,-1.1099999999999994,13.413333333333329,-1.4499999999999993,0.6224666666666667,0.010000000000000009,4.806666666666663,0.5,3
346,C SH,1,12,STUART,2981.0,78.59,0.489,14.3,16.75,3.505,1,0.698,3.9487333333333328,0.02699999999999969,69.55813333333337,0.4900000000000091,13.858333333333329,-0.75,0.6110333333333334,0.03799999999999998,5.209999999999997,-1.299999999999999,3
347,C SH,1,12,STUART,2981.5,79.439,0.544,12.7,15.25,3.478,1,0.674,3.9049999999999994,-0.02699999999999969,71.29623333333338,0.8489999999999895,14.219999999999997,-1.5,0.6018000000000001,0.05500000000000005,5.593333333333331,-1.6000000000000014,3
348,C SH,1,12,STUART,2982.0,81.29899999999999,0.5760000000000001,11.5,14.65,3.4530000000000003,1,0.6509999999999999,3.8571999999999993,-0.02499999999999991,73.04140000000004,1.8599999999999994,14.464999999999996,-0.5999999999999996,0.5958333333333334,0.03200000000000003,5.9899999999999975,-1.1999999999999993,3
349,C SH,1,12,STUART,2982.5,78.933,0.494,11.9,14.85,3.4789999999999996,1,0.605,3.8123666666666662,0.025999999999999357,74.61930000000004,-2.3659999999999854,14.59333333333333,0.1999999999999993,0.5903333333333335,-0.08200000000000007,6.439999999999998,0.40000000000000036,3
350,C SH,1,12,STUART,2983.0,79.471,0.441,13.4,16.3,3.4939999999999998,1,0.581,3.769999999999999,0.015000000000000124,76.1612666666667,0.5379999999999967,14.654999999999998,1.450000000000001,0.5859000000000001,-0.05299999999999999,6.9899999999999975,1.5,3
351,C SH,1,12,STUART,2983.5,81.895,0.431,14.2,16.8,3.4410000000000003,1,0.5579999999999999,3.7258333333333327,-0.05299999999999949,77.73480000000004,2.4239999999999924,14.668333333333331,0.5,0.5830333333333334,-0.010000000000000009,7.563333333333331,0.7999999999999989,3
352,C SH,1,12,STUART,2984.0,82.76799999999999,0.46799999999999997,14.3,16.05,3.4930000000000003,1,0.535,3.6854333333333327,0.052000000000000046,79.18486666666671,0.8729999999999905,14.665,-0.75,0.5822000000000002,0.03699999999999998,8.103333333333332,0.10000000000000142,3
353,C SH,1,12,STUART,2984.5,79.02199999999999,0.537,12.9,15.05,3.5,1,0.512,3.6536666666666657,0.006999999999999673,80.14883333333337,-3.745999999999995,14.68,-1.0,0.5834666666666668,0.06900000000000006,8.599999999999998,-1.4000000000000004,3
354,C SH,1,12,STUART,2985.0,76.74600000000001,0.601,11.4,13.8,3.4410000000000003,1,0.488,3.6228333333333325,-0.05899999999999972,80.53480000000005,-2.275999999999982,14.703333333333331,-1.25,0.5860000000000002,0.06399999999999995,9.033333333333331,-1.5,2
355,C SH,1,12,STUART,2985.5,73.066,0.638,11.1,13.25,3.426,1,0.465,3.5940666666666656,-0.015000000000000124,80.4224666666667,-3.680000000000007,14.754999999999999,-0.5500000000000007,0.5887000000000003,0.03700000000000003,9.423333333333334,-0.3000000000000007,2
356,C SH,1,12,STUART,2986.0,70.35600000000001,0.6509999999999999,11.0,13.1,3.447,1,0.442,3.5665666666666658,0.020999999999999908,79.6714666666667,-2.7099999999999937,14.878333333333334,-0.15000000000000036,0.5894666666666669,0.0129999999999999,9.796666666666665,-0.09999999999999964,2
357,C SH,1,12,STUART,2986.5,74.608,0.621,10.5,14.85,3.3989999999999996,1,0.395,3.533366666666666,-0.04800000000000049,78.83696666666671,4.251999999999995,15.108333333333336,1.75,0.5874000000000003,-0.029999999999999916,10.156666666666666,-0.5,2
358,C SH,1,12,STUART,2987.0,73.008,0.585,11.1,15.15,3.3930000000000002,1,0.37200000000000005,3.4961333333333324,-0.005999999999999339,77.88440000000004,-1.6000000000000085,15.396666666666668,0.3000000000000007,0.5816666666666669,-0.03600000000000003,10.526666666666667,0.5999999999999996,2
359,C SH,1,12,STUART,2987.5,70.438,0.546,12.1,15.15,3.4389999999999996,1,0.349,3.4597666666666655,0.045999999999999375,77.03983333333336,-2.569999999999993,15.738333333333335,0.0,0.5715333333333334,-0.038999999999999924,10.876666666666667,1.0,2
360,C SH,1,12,STUART,2988.0,68.08,0.5,13.5,14.65,3.478,1,0.326,3.427166666666665,0.03900000000000059,76.4079666666667,-2.358000000000004,16.095000000000002,-0.5,0.5565000000000001,-0.04600000000000004,11.256666666666666,1.4000000000000004,2
361,C SH,1,12,STUART,2988.5,66.75,0.46,13.6,15.2,3.4610000000000003,1,0.302,3.407333333333332,-0.016999999999999904,76.22193333333335,-1.3299999999999983,16.481666666666666,0.5499999999999989,0.5378666666666667,-0.03999999999999998,11.623333333333333,0.09999999999999964,2
362,C SH,1,12,STUART,2989.0,69.45100000000001,0.455,13.4,14.8,3.4939999999999998,1,0.27899999999999997,3.4000666666666652,0.032999999999999474,76.57500000000003,2.7010000000000076,16.845000000000002,-0.3999999999999986,0.52,-0.0050000000000000044,11.956666666666667,-0.1999999999999993,2
363,C SH,1,12,STUART,2989.5,75.946,0.494,14.2,14.0,3.5410000000000004,1,0.256,3.4057333333333317,0.0470000000000006,77.0754666666667,6.49499999999999,17.066666666666666,-0.8000000000000007,0.5079,0.03899999999999998,12.386666666666665,0.7999999999999989,2
364,C SH,1,12,STUART,2990.0,80.344,0.556,11.8,13.6,3.522,1,0.233,3.418766666666665,-0.019000000000000572,77.49843333333337,4.397999999999996,17.040000000000003,-0.40000000000000036,0.5039333333333335,0.062000000000000055,12.806666666666667,-2.3999999999999986,2
365,C SH,1,12,STUART,2990.5,83.772,0.616,10.4,12.9,3.4760000000000004,1,0.18600000000000003,3.4343666666666652,-0.045999999999999375,77.71686666666669,3.4280000000000115,16.773333333333333,-0.6999999999999993,0.5068666666666667,0.05999999999999994,12.926666666666666,-1.4000000000000004,2
366,C SH,1,12,STUART,2991.0,84.76700000000001,0.618,10.7,12.55,3.39,1,0.163,3.4477666666666655,-0.0860000000000003,77.8052666666667,0.9950000000000045,16.385,-0.34999999999999964,0.5121666666666668,0.0020000000000000018,12.929999999999998,0.29999999999999893,2
367,C SH,1,12,STUART,2991.5,84.09,0.616,9.4,13.4,3.2889999999999997,1,0.14,3.4529333333333323,-0.10100000000000042,77.77943333333337,-0.6770000000000067,16.041666666666668,0.8499999999999996,0.5178333333333334,-0.0020000000000000018,12.929999999999998,-1.299999999999999,2
368,C SH,1,12,STUART,2992.0,86.62799999999999,0.601,8.8,14.4,3.19,1,0.11599999999999999,3.445633333333332,-0.09899999999999975,77.85423333333338,2.5379999999999825,15.806666666666667,1.0,0.5229000000000001,-0.015000000000000013,12.779999999999998,-0.5999999999999996,2
369,C SH,1,12,STUART,2992.5,90.43,0.556,2.0,21.4,3.045,1,0.09300000000000001,3.431033333333332,-0.14500000000000002,78.14283333333337,3.802000000000021,15.823333333333332,6.999999999999998,0.5266666666666667,-0.04499999999999993,12.35333333333333,-6.800000000000001,2
370,C SH,1,12,STUART,2993.0,87.07700000000001,0.498,2.0,26.4,3.088,1,0.07,3.4193666666666647,0.04300000000000015,78.41213333333339,-3.3529999999999944,16.015,5.0,0.5284666666666668,-0.05800000000000005,11.869999999999997,0.0,2
371,C SH,1,12,STUART,2993.5,76.623,0.479,5.3,28.45,3.2239999999999998,1,0.047,3.4127333333333314,0.13599999999999968,78.30303333333337,-10.454000000000008,16.291666666666668,2.0500000000000007,0.5292,-0.019000000000000017,11.549999999999999,3.3,3
372,C SH,1,12,STUART,2994.0,62.768,0.546,3.2,26.3,3.3339999999999996,1,0.023,3.408866666666665,0.10999999999999988,77.75550000000004,-13.855000000000004,16.505,-2.1499999999999986,0.532,0.06700000000000006,11.16333333333333,-2.0999999999999996,3
373,C LM,0,13,STUART,2994.5,43.738,0.703,1.8,19.3,3.8760000000000003,2,1.0,3.424966666666665,0.5420000000000007,76.58043333333337,-19.03,16.493333333333332,-7.0,0.5404,0.15699999999999992,10.773333333333332,-1.4000000000000001,8
