,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies,GR025,GR2,PHIND025,PHIND2,DeltaPHIlog,DeltaPHI05,NM_M_GR,NM_M_PHIND,NM_M_DeltaPHI,GR_PHIND,NM_M_PE,NM_M_PE_GR,NM_M_PE_GR_PHIND,PE_GR_PHIND,PE_GR_PHIND_DeltaPHI
267,B4 SH,STUART,2941.5,74.11,0.608,3.7,10.95,3.07,1,0.556,2,2.934061436461474,5492.2921,1.8190872495718449,119.90249999999999,13.690000000000001,50.653000000000006,74.11,10.95,3.7,811.5044999999999,3.07,227.5177,2491.3188149999996,2491.3188149999996,9217.879615499998
268,B4 SH,STUART,2942.0,66.407,0.653,2.2,9.6,2.997,1,0.5,2,2.8546539237309854,4409.889649,1.7602234735867868,92.16,4.840000000000001,10.648000000000003,66.407,9.6,2.2,637.5071999999999,2.997,199.02177899999998,1910.6090783999998,1910.6090783999998,4203.33997248
269,B4 SH,STUART,2942.5,64.081,0.693,1.4,8.6,3.093,1,0.444,2,2.82932163233631,4106.3745610000005,1.7124764698304722,73.96,1.9599999999999997,2.7439999999999993,64.081,8.6,1.4,551.0966,3.093,198.20253300000002,1704.5417838,1704.5417838,2386.35849732
270,B4 SH,STUART,2943.0,65.885,0.705,0.9,8.55,3.1060000000000003,1,0.389,2,2.849027475841573,4340.833225,1.7099819599758033,73.1025,0.81,0.7290000000000001,65.885,8.55,0.9,563.3167500000001,3.1060000000000003,204.63881000000003,1749.6618255000005,1749.6618255000005,1574.6956429500005
271,B4 SH,STUART,2943.5,70.29899999999999,0.696,1.4,9.0,3.085,1,0.33299999999999996,2,2.8955914581496724,4941.949400999999,1.7320508075688772,81.0,1.9599999999999997,2.7439999999999993,70.29899999999999,9.0,1.4,632.6909999999999,3.085,216.87241499999996,1951.8517349999997,1951.8517349999997,2732.5924289999994
272,B4 SH,STUART,2944.0,70.29899999999999,0.696,1.4,9.0,3.085,1,0.33299999999999996,2,2.8955914581496724,4941.949400999999,1.7320508075688772,81.0,1.9599999999999997,2.7439999999999993,70.29899999999999,9.0,1.4,632.6909999999999,3.085,216.87241499999996,1951.8517349999997,1951.8517349999997,2732.5924289999994
273,B4 SH,STUART,2944.5,74.551,0.677,3.1,9.65,3.0660000000000003,1,0.278,2,2.9384165967498763,5557.851601,1.7625109683068112,93.1225,9.610000000000001,29.791000000000004,74.551,9.65,3.1,719.41715,3.0660000000000003,228.57336600000002,2205.7329819,2205.7329819,6837.772243890001
274,B4 SH,STUART,2945.0,79.65899999999999,0.643,3.4,12.5,2.9019999999999997,1,0.222,2,2.987505493489094,6345.556280999998,1.8803015465431967,156.25,11.559999999999999,39.303999999999995,79.65899999999999,12.5,3.4,995.7375,2.9019999999999997,231.17041799999996,2889.6302249999994,2889.6302249999994,9824.742764999997
275,B4 SH,STUART,2945.5,80.402,0.573,-2.8,19.3,2.9819999999999998,1,0.16699999999999998,3,2.994447567219134,6464.4816040000005,2.0959905837807953,372.49,7.839999999999999,-21.951999999999995,80.402,19.3,-2.8,1551.7586000000001,2.9819999999999998,239.75876399999999,4627.3441452,4627.3441452,-12956.56360656
276,B4 SH,STUART,2946.0,74.649,0.483,-0.5,23.95,3.14,1,0.111,3,2.9393817849520683,5572.473201,2.2122101440181634,573.6025,0.25,-0.125,74.649,23.95,-0.5,1787.84355,3.14,234.39786,5613.8287470000005,5613.8287470000005,-2806.9143735000002
277,B4 SH,STUART,2946.5,63.428999999999995,0.461,0.2,24.2,3.3939999999999997,1,0.055999999999999994,3,2.8220971888055204,4023.238040999999,2.217960673794632,585.64,0.04000000000000001,0.008000000000000002,63.428999999999995,24.2,0.2,1534.9817999999998,3.3939999999999997,215.27802599999995,5209.728229199999,5209.728229199999,1041.9456458399998
278,B4 LM,STUART,2947.0,47.916000000000004,0.598,-7.6,18.9,3.762,2,1.0,8,2.6309957046568893,2295.9430560000005,2.0850450891663783,357.2099999999999,57.76,-438.97599999999994,95.83200000000001,37.8,-15.2,905.6124,7.524,360.519984,6813.8276976,3406.9138488,-25892.545250879997
279,B4 LM,STUART,2947.5,32.469,0.912,-1.4,9.8,4.314,2,0.929,8,2.387081397225107,1054.235961,1.7693205386531028,96.04000000000002,1.9599999999999997,-2.7439999999999993,64.938,19.6,-2.8,318.19620000000003,8.628,280.142532,2745.3968136000003,1372.6984068000002,-1921.77776952
280,B4 LM,STUART,2948.0,20.718000000000004,1.222,-2.9,7.85,4.863,2,0.857,8,2.133472047627351,429.23552400000017,1.673853382236443,61.622499999999995,8.41,-24.389,41.43600000000001,15.7,-5.8,162.63630000000003,9.726,201.50326800000005,1581.8006538000004,790.9003269000002,-2293.6109480100004
281,B4 LM,STUART,2948.5,15.015,1.2329999999999999,-1.6,6.4,4.813,2,0.7859999999999999,8,1.9684814842917655,225.45022500000002,1.5905414575341013,40.96000000000001,2.5600000000000005,-4.096000000000001,30.03,12.8,-3.2,96.096,9.626,144.53439,925.0200960000001,462.51004800000004,-740.0160768000001
282,B4 LM,STUART,2949.0,14.084000000000001,1.084,-1.1,6.55,4.644,2,0.7140000000000001,8,1.9372314192681699,198.35905600000004,1.5997802281607139,42.902499999999996,1.2100000000000002,-1.3310000000000004,28.168000000000003,13.1,-2.2,92.2502,9.288,130.812192,856.8198576000001,428.40992880000005,-471.2509216800001
283,B4 LM,STUART,2949.5,15.937000000000001,0.9620000000000001,-0.4,7.4,4.6339999999999995,2,0.643,8,1.9980283363224747,253.98796900000005,1.6493314105258192,54.760000000000005,0.16000000000000003,-0.06400000000000002,31.874000000000002,14.8,-0.8,117.93380000000002,9.267999999999999,147.704116,1093.0104584,546.5052292,-218.60209168000003
284,B4 LM,STUART,2950.0,19.348,0.9009999999999999,-1.0,7.9,4.545,2,0.5710000000000001,8,2.0972925766958608,374.34510399999994,1.6765124110817191,62.410000000000004,1.0,-1.0,38.696,15.8,-2.0,152.8492,9.09,175.87331999999998,1389.399228,694.699614,-694.699614
285,B4 LM,STUART,2950.5,21.469,0.9059999999999999,-1.1,6.75,4.5760000000000005,2,0.5,8,2.15254854206369,460.91796100000005,1.6118548977353129,45.5625,1.2100000000000002,-1.3310000000000004,42.938,13.5,-2.2,144.91575,9.152000000000001,196.48428800000002,1326.2689440000001,663.1344720000001,-729.4479192000001
286,B4 LM,STUART,2951.0,22.587,0.9690000000000001,-1.4,5.5,4.527,2,0.429,8,2.1800408821043282,510.172569,1.531407156804393,30.25,1.9599999999999997,-2.7439999999999993,45.174,11.0,-2.8,124.2285,9.054,204.502698,1124.764839,562.3824195,-787.3353872999999
287,B4 LM,STUART,2951.5,25.721,1.079,-0.9,4.45,4.512,2,0.35700000000000004,8,2.2520185440310967,661.569841,1.4524125829022891,19.802500000000002,0.81,-0.7290000000000001,51.442,8.9,-1.8,114.45845,9.024,232.10630399999997,1032.8730527999999,516.4365263999999,-464.79287375999996
288,B4 LM,STUART,2952.0,29.45,1.2,0.0,4.0,4.437,2,0.28600000000000003,8,2.329546183376937,867.3025,1.4142135623730951,16.0,0.0,0.0,58.9,8.0,0.0,117.8,8.874,261.33930000000004,1045.3572000000001,522.6786000000001,0.0
289,B4 LM,STUART,2952.5,36.313,1.169,-3.3,6.95,3.97,2,0.214,8,2.454796709188939,1318.6339690000002,1.6236641479360236,48.3025,10.889999999999999,-35.937,72.626,13.9,-6.6,252.37535000000003,7.94,288.32522000000006,2003.8602790000004,1001.9301395000002,-3306.3694603500007
290,B4 LM,STUART,2953.0,49.49100000000001,0.909,-8.9,13.85,3.695,2,0.14300000000000002,8,2.6523544273928796,2449.3590810000005,1.9291342133676648,191.8225,79.21000000000001,-704.969,98.98200000000001,27.7,-17.8,685.4503500000001,7.39,365.73849,5065.4780865,2532.73904325,-22541.377484925
291,B5 SH,STUART,2953.5,69.222,0.469,-6.0,27.9,3.3510000000000004,1,1.0,3,2.8844368534436207,4791.685283999999,2.2982700142711043,778.41,36.0,-216.0,69.222,27.9,-6.0,1931.2937999999997,3.3510000000000004,231.96292200000002,6471.765523800001,6471.765523800001,-38830.593142800004
292,B5 SH,STUART,2954.0,70.968,0.444,-2.5,28.85,3.49,1,0.75,3,2.9024559787393875,5036.457024,2.317589178607441,832.3225000000001,6.25,-15.625,70.968,28.85,-2.5,2047.4268000000002,3.49,247.67832,7145.519532000001,7145.519532000001,-17863.798830000003
293,B5 SH,STUART,2954.5,65.37899999999999,0.501,-0.3,22.75,3.9,1,0.5,3,2.843541483358421,4274.413640999999,2.1839633712781743,517.5625,0.09,-0.026999999999999996,65.37899999999999,22.75,-0.3,1487.37225,3.9,254.97809999999996,5800.751774999999,5800.751774999999,-1740.2255324999996
294,B5 SH,STUART,2955.0,54.093,0.56,-0.5,16.75,4.126,1,0.25,3,2.7119724103878644,2926.052649,2.023036427239071,280.5625,0.25,-0.125,54.093,16.75,-0.5,906.05775,4.126,223.18771800000005,3738.3942765000006,3738.3942765000006,-1869.1971382500003
295,B5 LM,STUART,2955.5,41.633,0.541,3.9,11.55,4.482,2,1.0,8,2.540150371120238,1733.3066890000002,1.8435099928108027,133.4025,15.209999999999999,59.318999999999996,83.266,23.1,7.8,480.86115000000007,8.964,373.19821200000007,4310.439348600001,2155.2196743000004,8405.356729770001
296,B5 LM,STUART,2956.0,33.644,0.439,3.8,11.7,4.707,2,0.976,8,2.4083905034973654,1131.9187359999999,1.8494664839616353,136.89,14.44,54.87199999999999,67.288,23.4,7.6,393.6348,9.414,316.72461599999997,3705.6780071999992,1852.8390035999996,7040.788213679998
297,B5 LM,STUART,2956.5,28.976999999999997,0.321,1.3,14.45,4.447,2,0.951,8,2.320135532067058,839.6665289999999,1.9496962742308461,208.80249999999998,1.6900000000000002,2.197,57.95399999999999,28.9,2.6,418.71764999999994,8.894,257.721438,3724.0747790999994,1862.0373895499997,2420.648606415
298,B5 LM,STUART,2957.0,24.611,0.23199999999999998,-1.1,17.25,4.481,2,0.927,8,2.2273184527919265,605.701321,2.0379675982358103,297.5625,1.2100000000000002,-1.3310000000000004,49.222,34.5,-2.2,424.53975,8.962,220.563782,3804.7252395,1902.36261975,-2092.5988817250004
299,B5 LM,STUART,2957.5,24.154,0.184,-2.9,19.65,4.327,2,0.902,8,2.2169059320898823,583.415716,2.1054291847175244,386.12249999999995,8.41,-24.389,48.308,39.3,-5.8,474.62609999999995,8.654,209.028716,4107.4142694,2053.7071347,-5955.7506906300005
300,B5 LM,STUART,2958.0,25.639,0.17300000000000001,-2.4,20.5,4.302,2,0.878,8,2.2502215036397777,657.3583209999999,2.1278375335228743,420.25,5.76,-13.823999999999998,51.278,41.0,-4.8,525.5995,8.604,220.59795599999998,4522.258097999999,2261.1290489999997,-5426.709717599999
301,B5 LM,STUART,2958.5,25.956999999999997,0.191,-2.4,19.9,4.294,2,0.8540000000000001,8,2.257166646901575,673.7658489999999,2.1120941277886014,396.00999999999993,5.76,-13.823999999999998,51.913999999999994,39.8,-4.8,516.5442999999999,8.588,222.91871599999996,4436.082448399999,2218.0412241999993,-5323.298938079998
302,B5 LM,STUART,2959.0,38.965,0.266,-2.1,17.05,4.228,2,0.805,8,2.498438537710352,1518.2712250000002,2.0320345874055676,290.70250000000004,4.41,-9.261000000000001,77.93,34.1,-4.2,664.3532500000001,8.456,329.48804,5617.771082,2808.885541,-5898.6596361
303,B5 LM,STUART,2959.5,45.354,0.301,0.2,14.8,4.127,2,0.78,8,2.595098812388254,2056.985316,1.9613966483947782,219.04000000000002,0.04000000000000001,0.008000000000000002,90.708,29.6,0.4,671.2392,8.254,374.35191599999996,5540.4083568,2770.2041784,554.04083568
304,B5 LM,STUART,2960.0,53.645,0.327,2.6,12.6,3.908,2,0.7559999999999999,8,2.706339725185951,2877.7860250000003,1.8840509201876072,158.76,6.760000000000001,17.576,107.29,25.2,5.2,675.927,7.816,419.28932000000003,5283.045432,2641.522716,6867.9590616000005
305,B5 LM,STUART,2960.5,60.163999999999994,0.33799999999999997,3.8,12.2,3.74,2,0.732,7,2.7850575618632507,3619.7068959999992,1.8689167555872028,148.83999999999997,14.44,54.87199999999999,120.32799999999999,24.4,7.6,734.0007999999999,7.48,450.02672,5490.325984,2745.162992,10431.6193696
306,B5 LM,STUART,2961.0,64.032,0.33399999999999996,5.5,13.15,3.5380000000000003,2,0.7070000000000001,7,2.828780611864851,4100.097024,1.9042827712537205,172.9225,30.25,166.375,128.064,26.3,11.0,842.0208,7.0760000000000005,453.090432,5958.139180800001,2979.0695904000004,16384.8827472
307,B5 LM,STUART,2961.5,66.774,0.32299999999999995,7.9,14.75,3.5580000000000003,2,0.6829999999999999,7,2.8585898557383627,4458.767076,1.9597379605279641,217.5625,62.410000000000004,493.03900000000004,133.548,29.5,15.8,984.9165,7.1160000000000005,475.163784,7008.665814,3504.332907,27684.2299653
308,B5 LM,STUART,2962.0,68.423,0.313,8.1,15.75,3.4760000000000004,2,0.659,7,2.8760771252747555,4681.706929,1.9921413018651277,248.0625,65.61,531.4409999999999,136.846,31.5,16.2,1077.66225,6.952000000000001,475.67669600000005,7491.907962000001,3745.9539810000006,30342.227246100003
309,B5 LM,STUART,2962.5,63.501999999999995,0.318,6.1,14.75,3.682,2,0.634,7,2.8229088216638414,4032.5040039999994,1.9597379605279641,217.5625,37.209999999999994,226.98099999999997,127.00399999999999,29.5,12.2,936.6545,7.364,467.62872799999997,6897.523738,3448.761869,21037.447400899997
310,B5 LM,STUART,2963.0,57.903999999999996,0.349,2.8,12.9,3.937,2,0.61,7,2.758526379592666,3352.8732159999995,1.8951667470736169,166.41,7.839999999999999,21.951999999999995,115.80799999999999,25.8,5.6,746.9616,7.874,455.93609599999996,5881.5756384,2940.7878192,8234.20589376
311,B5 LM,STUART,2963.5,52.935,0.415,2.3,10.25,4.133,2,0.585,6,2.697340227217551,2802.1142250000003,1.7892909541816904,105.0625,5.289999999999999,12.166999999999998,105.87,20.5,4.6,542.58375,8.266,437.56071000000003,4484.997277500001,2242.4986387500003,5157.746869125001
312,B5 LM,STUART,2964.0,45.125,0.507,2.3,8.45,4.248,2,0.561,6,2.5918168186182067,2036.265625,1.704959932300383,71.40249999999999,5.289999999999999,12.166999999999998,90.25,16.9,4.6,381.30625,8.496,383.382,3239.5778999999998,1619.7889499999999,3725.5145849999994
313,B5 LM,STUART,2964.5,39.927,0.605,3.5,6.75,4.468,2,0.537,6,2.51371866526691,1594.165329,1.6118548977353129,45.5625,12.25,42.875,79.854,13.5,7.0,269.50725,8.936,356.787672,2408.316786,1204.158393,4214.5543755
314,B5 LM,STUART,2965.0,36.215,0.703,2.4,6.0,4.575,2,0.512,6,2.4531388048113465,1311.5262250000003,1.5650845800732873,36.0,5.76,13.823999999999998,72.43,12.0,4.8,217.29000000000002,9.15,331.36725000000007,1988.2035000000005,994.1017500000003,2385.8442000000005
315,B5 LM,STUART,2965.5,31.253,0.787,2.3,4.45,4.5569999999999995,2,0.488,6,2.364410764961792,976.750009,1.4524125829022891,19.802500000000002,5.289999999999999,12.166999999999998,62.506,8.9,4.6,139.07585,9.113999999999999,284.839842,1267.5372969,633.76864845,1457.667891435
316,B5 LM,STUART,2966.0,28.445999999999998,0.8320000000000001,2.2,3.4,4.573,2,0.46299999999999997,6,2.3094326499538593,809.1749159999999,1.3579060687170441,11.559999999999999,4.840000000000001,10.648000000000003,56.891999999999996,6.8,4.4,96.7164,9.146,260.167116,884.5681944,442.2840972,973.0250138400002
317,B5 LM,STUART,2966.5,27.296,0.821,1.2,4.4,4.79,2,0.439,6,2.2857290735172056,745.071616,1.4483154685151653,19.360000000000003,1.44,1.7279999999999998,54.592,8.8,2.4,120.1024,9.58,261.49568,1150.5809920000002,575.2904960000001,690.3485952000001
318,B5 LM,STUART,2967.0,28.944000000000003,0.755,-0.4,7.3,4.887,2,0.415,6,2.319474687326933,837.7551360000001,1.6437308834542408,53.29,0.16000000000000003,-0.06400000000000002,57.888000000000005,14.6,-0.8,211.2912,9.774,282.898656,2065.1601888,1032.5800944,-413.03203776000004
319,B5 LM,STUART,2967.5,31.596,0.659,-1.6,11.0,4.824,2,0.39,8,2.3708715557214175,998.307216,1.8211602868378718,121.0,2.5600000000000005,-4.096000000000001,63.192,22.0,-3.2,347.556,9.648,304.838208,3353.220288,1676.610144,-2682.5762304
320,B5 LM,STUART,2968.0,33.211999999999996,0.574,-3.1,14.45,4.765,2,0.366,8,2.400621864742379,1103.0369439999997,1.9496962742308461,208.80249999999998,9.610000000000001,-29.791000000000004,66.42399999999999,28.9,-6.2,479.9133999999999,9.53,316.51035999999993,4573.574701999999,2286.7873509999995,-7089.040788099998
321,B5 LM,STUART,2968.5,34.689,0.517,-3.0,16.4,4.766,2,0.341,8,2.42687800192474,1203.326721,2.012384492651272,268.96,9.0,-27.0,69.378,32.8,-6.0,568.8996,9.532,330.655548,5422.7509872,2711.3754936,-8134.1264808
322,B5 LM,STUART,2969.0,39.266,0.493,-1.9,16.15,4.705,2,0.317,8,2.5032496583398522,1541.818756,2.0046711100532235,260.82249999999993,3.61,-6.858999999999999,78.532,32.3,-3.8,634.1458999999999,9.41,369.49306,5967.312919,2983.6564595,-5668.94727305
323,B5 LM,STUART,2969.5,50.103,0.499,-2.0,14.6,4.453,2,0.293,8,2.6605163530266416,2510.310609,1.9547364617534917,213.16,4.0,-8.0,100.206,29.2,-4.0,731.5038,8.906,446.21731800000003,6514.7728428,3257.3864214,-6514.7728428
324,B5 LM,STUART,2970.0,65.167,0.525,-1.6,13.1,4.3660000000000005,2,0.268,8,2.841233535781943,4246.737889,1.9024700297693973,171.60999999999999,2.5600000000000005,-4.096000000000001,130.334,26.2,-3.2,853.6877,8.732000000000001,569.0382440000001,7454.400996400001,3727.2004982000003,-5963.520797120001
325,B5 LM,STUART,2970.5,76.436,0.557,-0.6,11.7,4.289,2,0.244,8,2.9568172821903693,5842.462096000001,1.8494664839616353,136.89,0.36,-0.21599999999999997,152.872,23.4,-1.2,894.3012,8.578,655.668008,7671.3156936,3835.6578468,-2301.39470808
326,B5 LM,STUART,2971.0,92.88600000000001,0.628,-0.2,9.4,4.272,2,0.195,6,3.104470699475438,8627.808996000002,1.7509831362269537,88.36000000000001,0.04000000000000001,-0.008000000000000002,185.77200000000002,18.8,-0.4,873.1284000000002,8.544,793.6179840000001,7460.009049600001,3730.0045248000006,-746.0009049600002
327,B5 LM,STUART,2971.5,99.64299999999999,0.6829999999999999,-0.3,7.95,4.395,2,0.171,6,3.1594515410707493,9928.727448999998,1.679158847749175,63.2025,0.09,-0.026999999999999996,199.28599999999997,15.9,-0.6,792.16185,8.79,875.8619699999998,6963.102661499998,3481.551330749999,-1044.4653992249996
328,B5 LM,STUART,2972.0,101.585,0.757,0.0,6.5,4.51,2,0.146,6,3.17473438828586,10319.512224999999,1.59671843378737,42.25,0.0,0.0,203.17,13.0,0.0,660.3025,9.02,916.2966999999999,5955.928549999999,2977.9642749999994,0.0
329,B5 LM,STUART,2972.5,95.775,0.85,1.6,4.9,4.53,2,0.122,6,3.1283334624594104,9172.850625000001,1.4878152983881654,24.010000000000005,2.5600000000000005,4.096000000000001,191.55,9.8,3.2,469.29750000000007,9.06,867.7215000000001,4251.835350000001,2125.9176750000006,3401.468280000001
330,B5 LM,STUART,2973.0,87.036,0.951,2.1,3.95,4.456,2,0.098,6,3.054391699841078,7575.2652960000005,1.4097732766069795,15.602500000000001,4.41,9.261000000000001,174.072,7.9,4.2,343.79220000000004,8.912,775.664832,3063.8760864000005,1531.9380432000003,3217.069890720001
331,B5 LM,STUART,2973.5,72.331,1.0190000000000001,2.6,3.6,4.056,2,0.073,6,2.9162927444263573,5231.773561000001,1.3774493079968597,12.96,6.760000000000001,17.576,144.662,7.2,5.2,260.39160000000004,8.112,586.7490720000001,2112.2966592000002,1056.1483296000001,2745.9856569600006
332,B5 LM,STUART,2974.0,58.858999999999995,0.991,3.4,3.9,3.7119999999999997,2,0.049,6,2.769830669811049,3464.3818809999993,1.4052906339306293,15.209999999999999,11.559999999999999,39.303999999999995,117.71799999999999,7.8,6.8,229.5501,7.4239999999999995,436.9692159999999,1704.1799423999996,852.0899711999998,2897.1059020799994
333,B5 LM,STUART,2974.5,60.931999999999995,0.857,1.3,7.35,3.3710000000000004,2,0.024,6,2.793903220963522,3712.7086239999994,1.6465382905797217,54.022499999999994,1.6900000000000002,2.197,121.86399999999999,14.7,2.6,447.8501999999999,6.742000000000001,410.80354400000004,3019.4060484,1509.7030242,1962.6139314600002
334,C SH,STUART,2975.0,67.655,0.675,-0.8,14.4,3.1310000000000002,1,1.0,3,2.8679724463716605,4577.199025,1.9480074928505935,207.36,0.6400000000000001,-0.5120000000000001,67.655,14.4,-0.8,974.2320000000001,3.1310000000000002,211.827805,3050.320392,3050.320392,-2440.2563136000003
335,C SH,STUART,2975.5,77.219,0.528,6.8,20.9,3.008,1,0.977,3,2.9643606747965134,5962.773960999999,2.1381421328492136,436.80999999999995,46.239999999999995,314.43199999999996,77.219,20.9,6.8,1613.8770999999997,3.008,232.27475199999998,4854.542316799999,4854.542316799999,33010.88775423999
336,C SH,STUART,2976.0,82.115,0.45899999999999996,10.6,24.2,2.988,1,0.953,3,3.010271204748865,6742.873224999999,2.217960673794632,585.64,112.36,1191.0159999999998,82.115,24.2,10.6,1987.1829999999998,2.988,245.35961999999998,5937.702804,5937.702804,62939.64972239999
337,C SH,STUART,2976.5,84.865,0.446,9.4,23.7,3.134,1,0.93,3,3.0351639403832946,7202.068224999999,2.2064144166169766,561.6899999999999,88.36000000000001,830.5840000000001,84.865,23.7,9.4,2011.3004999999998,3.134,265.96691,6303.4157669999995,6303.4157669999995,59252.1082098
338,C SH,STUART,2977.0,84.384,0.449,13.3,21.45,3.409,1,0.907,3,3.0308540744024985,7120.659456,2.152072134191548,460.10249999999996,176.89000000000001,2352.637,84.384,21.45,13.3,1810.0367999999999,3.409,287.665056,6170.4154512,6170.4154512,82066.52550096
