"Well.Name","Formation","Depth","GR","ILD_log10","DeltaPHI","PHIND","PE","NM_M","RELPOS","RELPOS_next","Facies.predict","Facies.p1","Facies.p2","Facies.p3","Facies.p4","Facies.p5","Facies.p6","Facies.p7","Facies.p8","Facies.p9"
"STUART","B5 LM",2960.5,60.164,0.338,3.8,12.2,3.74,1,0.732,0.024,"7",6.36790020627857e-07,6.52702006750824e-06,0.000237784646357131,0.000788895013059033,0.0607729377026259,0.00991186431689516,0.836927057690677,0.0911969791778692,0.000157317642428427
"STUART","B5 LM",2961,64.032,0.334,5.5,13.15,3.538,1,0.707,0.025,"7",6.76098564642527e-07,6.77140122361412e-06,0.000178441551785899,0.00122352608249017,0.0381939433047819,0.00401864969785352,0.925483347951867,0.0308487131775127,4.59307339210321e-05
"STUART","B5 LM",2961.5,66.774,0.323,7.9,14.75,3.558,1,0.683,0.0239999999999999,"7",1.71058633147281e-07,3.92285996732803e-06,0.000184987778326261,0.000880038390699378,0.0211210284747429,0.00173286165084249,0.95422872187148,0.0218222895282768,2.59783870313652e-05
"STUART","B5 LM",2962,68.423,0.313,8.1,15.75,3.476,1,0.659,0.024,"7",1.9948484756123e-07,3.33710274494115e-06,0.000155928537148104,0.000947659792391637,0.0178040215968839,0.00132391174937547,0.965058761675744,0.0146834217875432,2.275827332119e-05
"STUART","B5 LM",2962.5,63.502,0.318,6.1,14.75,3.682,1,0.634,0.025,"7",3.24826398363105e-07,2.86239261818801e-06,0.000139235508208996,0.000842060629419826,0.020615831523221,0.00322592265559438,0.946946488441783,0.02811293780268,0.000114336220076258
"STUART","B5 LM",2963,57.904,0.349,2.8,12.9,3.937,1,0.61,0.024,"7",1.00422264068174e-06,5.19316093288472e-06,0.000176952770725073,0.00157547189956153,0.0618575526656549,0.031373485504641,0.743034012032345,0.159129250135254,0.00284707760824418
"STUART","B5 LM",2963.5,52.935,0.415,2.3,10.25,4.133,1,0.585,0.025,"7",1.62948825758959e-06,1.27401056138954e-05,0.000217402309336319,0.00296824525601712,0.103372290989859,0.118881306021398,0.433563676968299,0.330123664325903,0.0108590445353157
"STUART","B5 LM",2964,45.125,0.507,2.3,8.45,4.248,1,0.561,0.0239999999999999,"8",2.72408800432345e-06,2.72560860292103e-05,0.000246496819656982,0.0034772315634057,0.113572346561049,0.272793677415311,0.215071846969472,0.377284979781591,0.0175234407154806
"STUART","B5 LM",2964.5,39.927,0.605,3.5,6.75,4.468,1,0.537,0.024,"6",1.55507627459444e-06,3.98516536248778e-05,0.000344011704956745,0.00393127694533373,0.117008870597182,0.3774994321529,0.105623042984103,0.376394189839861,0.0191577690457646
"STUART","B5 LM",2965,36.215,0.703,2.4,6,4.575,1,0.512,0.025,"6",1.22593817190848e-06,3.94907754362693e-05,0.000329437047816043,0.00343083897063053,0.089232767518865,0.52014620990997,0.0373834745675388,0.311757615189974,0.037678940081598
"STUART","B5 LM",2965.5,31.253,0.787,2.3,4.45,4.557,1,0.488,0.024,"6",2.43818319632738e-06,4.33663868920929e-05,0.000223524309731726,0.00390108008256689,0.0959806680466199,0.578573407880498,0.0189858473772715,0.264951279944966,0.037338387788257
"STUART","B5 LM",2966,28.446,0.832,2.2,3.4,4.573,1,0.463,0.025,"6",3.56331306466392e-06,4.00629166130122e-05,0.000150341686660005,0.00358338946476282,0.0891469238734907,0.619692856005916,0.0112879489796089,0.23764687328258,0.0384480404773034
"STUART","B5 LM",2966.5,27.296,0.821,1.2,4.4,4.79,1,0.439,0.024,"6",1.29111816130752e-06,2.09501080913044e-05,0.000164439693836086,0.00206780477861777,0.0525538404516768,0.57075218443387,0.0131624366019214,0.245036731543584,0.116240321270241
"STUART","B5 LM",2967,28.944,0.755,-0.4,7.3,4.887,1,0.415,0.024,"9",2.15593684407544e-07,7.05129422713624e-06,0.000134334084356337,0.000355278673849306,0.0195080374979808,0.255451809390981,0.00752809541947507,0.23103989206634,0.485975285979105
"STUART","B5 LM",2967.5,31.596,0.659,-1.6,11,4.824,1,0.39,0.025,"9",2.28497998828299e-08,1.17037658886047e-06,3.21533009195199e-05,2.44124035337346e-05,0.00292977312679677,0.0443964284250818,0.00187030849954548,0.0808735994986662,0.869872131519068
"STUART","B5 LM",2968,33.212,0.574,-3.1,14.45,4.765,1,0.366,0.024,"9",2.62199306966932e-09,1.18345314375438e-07,6.50039898864735e-06,1.07335418202531e-06,0.000391582688990284,0.00257271621698126,0.00031254046809735,0.017008919752686,0.979706546152767
"STUART","B5 LM",2968.5,34.689,0.517,-3,16.4,4.766,1,0.341,0.025,"9",6.84501635017574e-10,2.72186792516931e-08,2.5093243175059e-06,1.88499107835625e-07,0.000146925597587777,0.000352287823093937,0.000124140332202856,0.0058375479473633,0.993536372573146
"STUART","B5 LM",2969,39.266,0.493,-1.9,16.15,4.705,1,0.317,0.024,"9",2.23498670048079e-09,7.78168679369222e-08,4.99394130184698e-06,7.39881063931693e-07,0.000308425115340276,0.000625372939747772,0.000348034601825215,0.00819583015207369,0.990516523316793
"STUART","B5 LM",2969.5,50.103,0.499,-2,14.6,4.453,1,0.293,0.024,"9",1.81128954549908e-07,6.66211511483745e-06,0.000182515059932961,7.45341206028766e-05,0.00498627858124184,0.018523390299096,0.0079389401241011,0.0800801968508753,0.88820730172008
"STUART","B5 LM",2970,65.167,0.525,-1.6,13.1,4.366,1,0.268,0.025,"9",1.76832907199696e-06,0.000165520722114412,0.00246278629288771,0.0019801219667315,0.0351188023749474,0.135797529206519,0.0460004009580089,0.30112321627644,0.477349853873279
"STUART","B5 LM",2970.5,76.436,0.557,-0.6,11.7,4.289,1,0.244,0.024,"8",4.73340484807672e-06,0.00059023960069396,0.0043957747175353,0.0128113238596024,0.0644218583904837,0.269824480566887,0.0732302756101384,0.377321336944861,0.19739997690495
"STUART","B5 LM",2971,92.886,0.628,-0.2,9.4,4.272,1,0.195,0.049,"6",9.94467057478014e-06,0.0010098843879905,0.00483637551006136,0.0301223824786305,0.0477082982247321,0.411991691315322,0.04542766846292,0.384619949427041,0.0742738055227274
"STUART","B5 LM",2971.5,99.643,0.683,-0.3,7.95,4.395,1,0.171,0.024,"6",7.41542132120774e-06,0.000952056428031444,0.00432121738658301,0.0284352735473222,0.0350759105433696,0.496056808922698,0.0259861987850292,0.362514544735374,0.0466505742302717
"STUART","B5 LM",2972,101.585,0.757,0,6.5,4.51,1,0.146,0.025,"6",5.24382749591965e-06,0.000686941340965869,0.0038259996831754,0.0278021168664575,0.0299962838687891,0.541723328162995,0.0178365028624901,0.343429303283804,0.0346942801038278
"STUART","B5 LM",2972.5,95.775,0.85,1.6,4.9,4.53,1,0.122,0.024,"6",5.01911191587724e-06,0.00049019101402746,0.00271776926936498,0.0409936052095781,0.0342487798688369,0.546475454489866,0.0135777394332867,0.328475644354547,0.0330157972485766
"STUART","B5 LM",2973,87.036,0.951,2.1,3.95,4.456,1,0.098,0.024,"6",5.79295373541324e-06,0.000530163379169957,0.00264984707739054,0.060365077801386,0.037456757422827,0.576618279884018,0.00873518632600191,0.278976715095517,0.0346621800599541
"STUART","B5 LM",2973.5,72.331,1.019,2.6,3.6,4.056,1,0.073,0.025,"6",1.8628000143998e-05,0.000576027689811736,0.0026816494121944,0.0743919542266426,0.0557842711924861,0.646667401215932,0.00479425295599721,0.186383642172353,0.0287021731344392
"STUART","B5 LM",2974,58.859,0.991,3.4,3.9,3.712,1,0.049,0.024,"6",6.113825447774e-05,0.000570788343043403,0.00255019992319444,0.0821148623412129,0.0702234945900821,0.694191151583881,0.00368303162272829,0.128149283717349,0.0184560496240313
"STUART","B5 LM",2974.5,60.932,0.857,1.3,7.35,3.371,1,0.024,0.025,"6",0.000239636194460663,0.0027937185341859,0.0119301885865164,0.106832926850039,0.0617594065203328,0.637285294348922,0.007793313677674,0.154883531862142,0.016481983425728
"STUART","C SH",2975,67.655,0.675,-0.8,14.4,3.131,0,1,-0.976,"3",1.04272351121315e-07,0.00270834289113169,0.990415515278552,1.01533623427958e-05,0.000320942305782802,9.57634851034533e-05,1.29793350892138e-06,0.00643707069582701,1.08097754007457e-05
"STUART","C SH",2975.5,77.219,0.528,6.8,20.9,3.008,0,0.977,0.023,"3",3.03856245262343e-11,0.000324727225300767,0.999674507502619,1.24279599609546e-08,9.5988644785277e-08,4.14735456255878e-09,3.90697342160662e-08,6.13565316564222e-07,4.26849862488269e-11
"STUART","C SH",2976,82.115,0.459,10.6,24.2,2.988,0,0.953,0.024,"3",1.49388314671698e-11,0.000625493397254991,0.999373761807564,9.67576384460725e-09,3.7255544385863e-08,2.91122940919701e-09,5.82222516479992e-08,6.36706744414318e-07,8.7091976206794e-12
"STUART","C SH",2976.5,84.865,0.446,9.4,23.7,3.134,0,0.93,0.0229999999999999,"3",1.43963680203381e-11,0.000587185679307328,0.999411830920281,1.0427270706002e-08,4.5056841170501e-08,3.78873410142801e-09,6.07821804671783e-08,8.63313072317181e-07,1.79167417903792e-11
"STUART","C SH",2977,84.384,0.449,13.3,21.45,3.409,0,0.907,0.023,"3",8.49958923148632e-12,0.00132762310756202,0.998669378648776,1.98719696498582e-08,5.33810965905601e-08,6.65214166104327e-09,5.96482473294362e-08,2.85866950913894e-06,1.21978344877002e-11
"STUART","C SH",2977.5,81.772,0.443,14.8,20.9,3.483,0,0.884,0.023,"3",1.08893860883652e-11,0.00197322193067353,0.998021788093515,3.04351305073891e-08,8.07241980475038e-08,9.51823082318382e-09,8.95708251486945e-08,4.77969987659361e-06,1.66609998084779e-11
"STUART","C SH",2978,78.998,0.444,16.5,20.65,3.438,0,0.837,0.047,"3",3.07387582781324e-11,0.00348711870501962,0.996504610744977,7.85733183134619e-08,1.81436317017629e-07,1.72308244932687e-08,2.08353809800557e-07,7.78489266193496e-06,3.23328165344662e-11
"STUART","C SH",2978.5,79.896,0.457,14.9,20.15,3.423,0,0.814,0.023,"3",5.65938302664905e-11,0.00383035434606061,0.996160916329235,9.59757013035841e-08,2.13282384130366e-07,2.30784526489619e-08,2.10285491100014e-07,8.18657664861687e-06,6.94330188491487e-11
"STUART","C SH",2979,79.194,0.462,14.8,19.9,3.45,0,0.791,0.0229999999999999,"3",8.11366386622408e-11,0.00458337180076845,0.995405821155916,1.1835353123794e-07,2.65288463234575e-07,2.90991153716456e-08,2.60157583503752e-07,1.01339509661818e-05,1.12519005729186e-10
"STUART","C SH",2979.5,78.99,0.451,13.5,19.65,3.393,0,0.767,0.024,"3",1.99374534327386e-10,0.00439342733469184,0.995596978020968,1.20037671210684e-07,3.40804315655555e-07,2.99909236557557e-08,3.40105321384962e-07,8.76329949822763e-06,2.0723530994906e-10
"STUART","C SH",2980,79.21,0.441,15.1,18.95,3.475,0,0.744,0.023,"3",2.5656590185078e-10,0.00638720177054662,0.993594195775495,2.54899397944241e-07,6.21797923821584e-07,4.91832455950324e-08,5.77498979745572e-07,1.70985312218023e-05,2.86623877859028e-10
"STUART","C SH",2980.5,78.1,0.451,15.6,17.5,3.478,0,0.721,0.023,"3",6.60137436889783e-10,0.00971208168376104,0.990256325656373,5.86224276524082e-07,1.32902099283389e-06,9.93389195555018e-08,1.09004740444234e-06,2.84867974275318e-05,5.70707512158616e-10
"STUART","C SH",2981,78.59,0.489,14.3,16.75,3.505,0,0.698,0.023,"3",1.25119294885356e-09,0.0134762966723447,0.986484882183606,7.71486573494644e-07,1.65835407324164e-06,1.55077411185565e-07,1.2623271302124e-06,3.49712932596421e-05,1.35440869602127e-09
"STUART","C SH",2981.5,79.439,0.544,12.7,15.25,3.478,0,0.674,0.0239999999999999,"3",4.16232909666459e-09,0.0236595484597563,0.976281381440239,2.09126565096193e-06,3.20067567045296e-06,3.34345052501693e-07,2.10983200807662e-06,5.13235094116092e-05,6.30988216805675e-09
"STUART","C SH",2982,81.299,0.576,11.5,14.65,3.453,0,0.651,0.023,"3",1.11427502324122e-08,0.0393471442843258,0.960567877778031,4.06323218864397e-06,5.35862107963183e-06,6.17768417861045e-07,3.50962946346617e-06,7.13936055201624e-05,2.39382231529498e-08
"STUART","C SH",2982.5,78.933,0.494,11.9,14.85,3.479,0,0.605,0.046,"3",2.31847469498491e-08,0.034734188669658,0.965187719378955,2.5263501899403e-06,5.7154908405792e-06,4.77386111864968e-07,4.12259470346938e-06,6.52110795244085e-05,1.58652702568804e-08
"STUART","C SH",2983,79.471,0.441,13.4,16.3,3.494,0,0.581,0.024,"3",1.57523565543925e-08,0.0235192223777919,0.976387657138609,2.59377283948346e-06,6.15524792871001e-06,4.10184005518047e-07,4.56329853529172e-06,7.93701992892216e-05,1.20286439801964e-08
"STUART","C SH",2983.5,81.895,0.431,14.2,16.8,3.441,0,0.558,0.0229999999999999,"3",2.16603127275869e-08,0.0264034914971219,0.973474922101189,4.57319944427932e-06,9.04733937937538e-06,5.26783106008407e-07,7.07067589606748e-06,0.000100332419069735,1.43244811964408e-08
"STUART","C SH",2984,82.768,0.468,14.3,16.05,3.493,0,0.535,0.023,"3",3.3520243365134e-08,0.0463876435664223,0.953399909441527,8.41576848269596e-06,1.22887163690115e-05,1.00539946330842e-06,9.56442059875929e-06,0.000181106150790079,3.30161031959815e-08
"STUART","C SH",2984.5,79.022,0.537,12.9,15.05,3.5,0,0.512,0.023,"3",1.18408786002142e-07,0.109625806610922,0.890043573305007,1.62477989623264e-05,2.12035277766579e-05,2.45147470738461e-06,1.58040358534285e-05,0.000274598919648151,1.95918337084046e-07
"STUART","C SH",2985,76.746,0.601,11.4,13.8,3.441,0,0.488,0.024,"3",4.43892723803669e-07,0.221200154416553,0.778401668586984,3.01321842452405e-05,3.32346614915098e-05,4.67277928232971e-06,2.99085400863844e-05,0.000298866942667039,9.17995966515941e-07
"STUART","C SH",2985.5,73.066,0.638,11.1,13.25,3.426,0,0.465,0.023,"3",9.10463245010204e-07,0.286394580826048,0.71313022698965,4.51202645719176e-05,4.37789848441e-05,7.5488976385255e-06,3.34966997342954e-05,0.000342163512392699,2.17336187518555e-06
"STUART","C SH",2986,70.356,0.651,11,13.1,3.447,0,0.442,0.023,"3",1.37434458141793e-06,0.320246490825838,0.679227152935162,5.55399346186246e-05,5.13181362634226e-05,9.54242049968084e-06,3.42211390799826e-05,0.000370749203415676,3.61106054077378e-06
"STUART","C SH",2986.5,74.608,0.621,10.5,14.85,3.399,0,0.395,0.047,"3",2.19076848569833e-06,0.316690482324956,0.682614131342697,6.68638511186703e-05,6.34430086438087e-05,1.17346190795531e-05,5.17526931455092e-05,0.000492254593939341,7.14679793474073e-06
"STUART","C SH",2987,73.008,0.585,11.1,15.15,3.393,0,0.372,0.023,"3",2.68757100282999e-06,0.2956227115498,0.703562477583496,6.7471417222816e-05,7.37152544435797e-05,1.28073135874282e-05,5.70589930041964e-05,0.000594549830637151,6.5204868052081e-06
"STUART","C SH",2987.5,70.438,0.546,12.1,15.15,3.439,0,0.349,0.023,"3",2.56166357869966e-06,0.289824400991197,0.709282005374119,6.32144921516386e-05,7.86826548537558e-05,1.18855803692477e-05,5.54247287578177e-05,0.000676684551807253,5.13996316563449e-06
"STUART","C SH",2988,68.08,0.5,13.5,14.65,3.478,0,0.326,0.023,"3",2.96719532208348e-06,0.275178311760811,0.723690668850328,7.05090641703956e-05,0.000108116278439027,1.19308088456172e-05,7.13340297452524e-05,0.000862664036694312,3.49797564379958e-06
"STUART","C SH",2988.5,66.75,0.46,13.6,15.2,3.461,0,0.302,0.024,"3",4.63974489262219e-06,0.27472694606756,0.723757606998509,8.37958373992907e-05,0.000179141337713334,1.28717717798975e-05,9.95231870087838e-05,0.00113066577291592,4.80928222154416e-06
"STUART","C SH",2989,69.451,0.455,13.4,14.8,3.494,0,0.279,0.023,"3",5.97517270117137e-06,0.290182340729817,0.708095745248075,9.65051244265496e-05,0.000199488261027825,1.46291781503448e-05,0.000110991444827692,0.00128747973764026,6.84510333423656e-06
"STUART","C SH",2989.5,75.946,0.494,14.2,14,3.541,0,0.256,0.023,"3",5.0090145522878e-06,0.290937105099085,0.707210006806499,0.00016358259655503,0.000191610905131216,1.82370638323281e-05,0.000135726863432489,0.00132940927503498,9.31237587753772e-06
"STUART","C SH",2990,80.344,0.556,11.8,13.6,3.522,0,0.233,0.023,"3",1.23356347628803e-05,0.406950592834597,0.591288668212075,0.000195279630042475,0.000218532459411317,2.88086292924977e-05,0.000132867658899318,0.00113159481577341,4.13201251467424e-05
"STUART","C SH",2990.5,83.772,0.616,10.4,12.9,3.476,0,0.186,0.047,"2",4.04744969403811e-05,0.503678487067433,0.494038002361526,0.000363805439326341,0.000334596488804795,5.6745343281478e-05,0.000194626601390444,0.00110118647096098,0.000192075730336518
"STUART","C SH",2991,84.767,0.618,10.7,12.55,3.39,0,0.163,0.023,"2",6.51630119493495e-05,0.51330364468883,0.48370672033292,0.000551883402168569,0.000479261933796281,8.73177558207701e-05,0.00027871610288123,0.00126852764131021,0.00025876513032389
"STUART","C SH",2991.5,84.09,0.616,9.4,13.4,3.289,0,0.14,0.023,"3",0.000105774016481473,0.486446455086878,0.509752744724105,0.000624814652824348,0.000646850075818745,0.000140179878822115,0.00028133961680553,0.00158383683596778,0.000418005112296658
"STUART","C SH",2992,86.628,0.601,8.8,14.4,3.19,0,0.116,0.024,"3",0.000132489268995554,0.447388881001383,0.547867678316936,0.000697421182378566,0.00083134689606281,0.000195667005448648,0.000328383069419382,0.00202607007851114,0.000532063180865015
"STUART","C SH",2992.5,90.43,0.556,2,21.4,3.045,0,0.093,0.023,"3",5.43758832006549e-05,0.381225488469076,0.613460908345283,0.000120113215896336,0.00203250342401299,0.000117855307372062,0.000224923192535984,0.0021884659044784,0.000575366258145262
"STUART","C SH",2993,87.077,0.498,2,26.4,3.088,0,0.07,0.023,"3",1.16317142199459e-05,0.374870031192133,0.618534175623086,4.50679870679478e-05,0.00198232798711222,5.69246593888929e-05,0.000326393369642393,0.00322219059442296,0.000951256872927005
"STUART","C SH",2993.5,76.623,0.479,5.3,28.45,3.224,0,0.047,0.023,"3",4.39966433261765e-06,0.301682077208139,0.684152180241049,6.53982064201575e-05,0.00225278139917596,4.59166903007965e-05,0.000895687636452737,0.00698449679651567,0.00391706215761457
"STUART","C SH",2994,62.768,0.546,3.2,26.3,3.334,0,0.023,0.024,"3",6.72711594268698e-06,0.313169197309429,0.642250581352357,9.66788428940875e-05,0.00624602067084587,0.000200179407359264,0.000560129186286197,0.0188157295272407,0.0186547565876456
"STUART","C LM",2994.5,43.738,0.703,1.8,19.3,3.876,1,1,-0.977,"8",1.65999478028417e-08,7.3782306817423e-05,0.0397005399625302,0.00278279081244562,0.0867563940005421,0.0802785429358935,0.00040536328801401,0.788399033862342,0.00160353623146691
"STUART","C LM",2995,27.859,0.855,6.9,11.75,4.508,1,0.993,0.00700000000000001,"8",1.74623394716863e-10,2.7578389116827e-05,0.0896977407665852,0.00145863772773636,0.217663859530274,0.0892607394750685,0.000566991047541755,0.599863478475769,0.00146097441328482
"STUART","C LM",2995.5,18.034,0.879,5.3,9.55,4.815,1,0.985,0.00800000000000001,"8",1.28943910888859e-10,7.3109987374573e-06,0.0302427017038519,0.000218412536346919,0.12938779574851,0.105151913111102,0.000196567024704526,0.729124428922282,0.00567086982552141
"STUART","C LM",2996,13.203,0.83,3,9.1,4.863,1,0.978,0.00700000000000001,"8",1.93229696067939e-10,2.17196264807386e-06,0.0109071578249869,2.49130611472141e-05,0.0586700683779797,0.0589610096864506,0.000140070045230062,0.865575223405331,0.00571938544299714
"STUART","C LM",2996.5,12.762,0.767,2,8.9,5.024,1,0.97,0.00800000000000001,"8",1.78381084686548e-10,1.56563303586275e-06,0.00737237151434601,7.84278724436083e-06,0.0366265223968982,0.0467901897579623,0.000173532388676181,0.903333406569691,0.00569456877376542
"STUART","C LM",2997,14.843,0.702,1.8,9.2,4.616,1,0.963,0.00700000000000001,"8",1.34407884468348e-09,2.49800963307943e-06,0.00678887953161658,1.21277740535311e-05,0.0626262295758925,0.0388507750579424,0.000510699858129394,0.890190292806601,0.00101849604205217
"STUART","C LM",2997.5,19.087,0.644,0.4,10.4,4.172,1,0.955,0.00800000000000001,"8",5.15453330143785e-08,8.57390747212934e-06,0.0125465988803869,3.46201664814396e-05,0.201120765924652,0.0385717475376106,0.00260641966544791,0.744708082130921,0.000403140241695428
"STUART","C LM",2998,19.087,0.644,0.4,10.4,4.172,1,0.955,0,"8",5.09972260478652e-08,8.50927827965976e-06,0.0122223291528837,3.5460783821618e-05,0.200457017176995,0.0391723088636137,0.00252852462615714,0.745164625916625,0.000411173204397177
"STUART","C LM",2998.5,25.207,0.601,-0.2,10.7,3.97,1,0.948,0.00700000000000001,"8",5.3266700477672e-07,2.69198630943249e-05,0.0204233227579818,0.000120202487377094,0.416735958080364,0.0376006308656633,0.00985360871712289,0.515021648681939,0.000217175879453089
